LatitudeDeg,LatitudeMins,LongitudeDeg,LongitudeMins,Date,Time,Comments,StationEvent,TransectEvent,Station,Beaufort,WaveHeight,WindSpeed,ConvergenceZone,HighTurbidity,TooDarkToSee,ForagingBirds,Whales,SeaOtters,ErrorCheck
59,9.684,-152,7.004,"02/15/16 00:00:00","12/30/99 17:30:00",,1746,229,"6",,2,10,0,0,0,0,0,0,1
59,10.492,-152,3.659,"02/15/16 00:00:00","12/30/99 17:50:00",,1747,229,"5",,2,10,0,0,0,0,0,0,1
59,11.422,-152,0.331,"02/15/16 00:00:00","12/30/99 18:16:00",,1748,229,"4",,2,10,0,0,0,0,0,1,1
59,11.785,-151,58.786,"02/15/16 00:00:00","12/30/99 18:26:00","SST=6.2",1749,229,"3",,1,10,0,0,1,0,0,0,1
59,12.324,-151,57.103,"02/15/16 00:00:00","12/30/99 18:42:00",,1750,229,"2",,2,10,0,0,1,0,0,0,1
59,12.685,-151,55.445,"02/15/16 00:00:00","12/30/99 18:52:00","End transect, Short break in Dogfish Bay",1751,229,"1",,1,10,0,0,1,0,0,0,1
59,18.683,-152,1.893,"02/16/16 00:00:00","12/30/99 00:00:00",,1752,230,"23",,2,10,0,0,1,0,0,0,1
59,18.629,-152,3.887,"02/16/16 00:00:00","12/30/99 00:12:00",,1753,230,"22",,2,10,0,0,1,0,0,0,1
59,18.760,-152,5.771,"02/16/16 00:00:00","12/30/99 00:24:00","Gull eating a murre - gnarly",1754,230,"21",,2,10,0,0,1,0,0,0,1
59,18.841,-152,7.820,"02/16/16 00:00:00","12/30/99 00:37:00",,1755,230,"20",,2,10,0,0,1,0,0,0,1
59,18.894,-152,11.758,"02/16/16 00:00:00","12/30/99 01:09:00",,1756,230,"19",,2,10,0,0,1,0,0,0,1
59,19.034,-152,15.594,"02/16/16 00:00:00","12/30/99 01:27:00",,1757,230,"18",,2,15,0,0,1,0,0,0,1
59,19.131,-152,19.454,"02/16/16 00:00:00","12/30/99 01:46:00",,1758,230,"17",,2,15,0,0,1,0,0,0,1
59,19.238,-152,23.448,"02/16/16 00:00:00","12/30/99 02:05:00",,1759,230,"16",,3,20,0,0,1,0,0,0,1
59,19.372,-152,27.357,"02/16/16 00:00:00","12/30/99 02:24:00",,1760,230,"15",,3,20,0,0,1,0,0,0,1
59,19.522,-152,31.161,"02/16/16 00:00:00","12/30/99 02:42:00",,1761,230,"14",,3,20,0,0,1,0,0,0,1
59,19.644,-152,35.116,"02/16/16 00:00:00","12/30/99 03:01:00","Aurora!!",1762,230,"13",,3,20,0,0,1,0,0,0,1
59,19.818,-152,39.148,"02/16/16 00:00:00","12/30/99 03:20:00",,1763,230,"12",,20,15,0,0,1,0,0,0,1
59,19.933,-152,43.000,"02/16/16 00:00:00","12/30/99 03:38:00",,1764,230,"11",,2,15,0,0,1,0,0,0,1
59,20.005,-152,46.994,"02/16/16 00:00:00","12/30/99 03:56:00",,1765,230,"10",,2,18,0,0,1,0,0,0,1
59,20.126,-152,50.828,"02/16/16 00:00:00","12/30/99 04:22:00",,1766,230,"9",,2,18,0,0,1,0,0,0,1
59,20.313,-152,54.737,"02/16/16 00:00:00","12/30/99 04:40:00",,1767,230,"8",,2,18,0,0,1,0,0,0,1
59,20.410,-152,58.619,"02/16/16 00:00:00","12/30/99 04:57:00",,1768,230,"7",,3,20,0,0,1,0,0,0,1
59,20.553,-153,2.531,"02/16/16 00:00:00","12/30/99 05:18:00",,1769,230,"6",,3,20,0,0,1,0,0,0,1
59,20.628,-153,6.448,"02/16/16 00:00:00","12/30/99 05:37:00",,1770,230,"5",,3,20,0,0,1,0,0,0,1
59,20.861,-153,10.328,"02/16/16 00:00:00","12/30/99 05:55:00",,1771,230,"4",,3,20,0,0,1,0,0,0,1
59,20.835,-153,13.083,"02/16/16 00:00:00","12/30/99 06:18:00",,1772,230,"3",,3,20,0,0,1,0,0,0,1
59,20.879,-153,16.065,"02/16/16 00:00:00","12/30/99 06:33:00",,1773,230,"2",,3,27,0,0,1,0,0,0,1
59,21.021,-153,18.440,"02/16/16 00:00:00","12/30/99 06:43:00",,1774,230,"1",,2,20,0,0,1,0,0,0,1
59,8.826,-152,10.294,"02/15/15 00:00:00","12/30/99 17:11:00",,1775,229,"7",,0,10,0,0,0,0,0,0,1
59,34.216,-151,21.482,"04/07/16 00:00:00","12/30/99 14:06:00",,1776,231,"1",,2,10,1,0,0,0,0,0,1
59,34.319,-151,21.766,"04/07/16 00:00:00","12/30/99 14:23:00",,1777,231,"2",,2,10,0,0,0,0,0,0,1
59,34.477,-151,22.173,"04/07/16 00:00:00","12/30/99 14:33:00",,1778,231,"3",,2,10,0,0,0,0,0,0,1
59,34.595,-151,22.437,"04/07/16 00:00:00","12/30/99 14:43:00",,1779,231,"4",,2,10,0,0,0,0,0,0,1
59,34.770,-151,22.802,"04/07/16 00:00:00","12/30/99 14:52:00",,1780,231,"5",,2,10,0,0,0,0,0,0,1
59,34.961,-151,23.135,"04/07/16 00:00:00","12/30/99 15:00:00",,1781,231,"6",,2,10,0,0,0,0,0,0,1
59,35.146,-151,23.411,"04/07/16 00:00:00","12/30/99 15:19:00",,1782,231,"7",,2,10,0,0,0,0,0,0,1
59,35.357,-151,23.661,"04/07/16 00:00:00","12/30/99 15:28:00",,1783,231,"8",,2,10,1,0,0,0,0,0,1
59,35.564,-151,23.661,"04/07/16 00:00:00","12/30/99 15:37:00",,1784,231,"9",,2,10,0,0,0,0,0,0,1
59,35.755,-151,,"04/07/16 00:00:00","12/30/99 15:45:00",,1785,231,"10",,2,15,0,0,0,0,0,1,1
59,29.525,-151,38.987,"04/11/16 00:00:00","12/30/99 13:12:00",,1787,232,"1",,1,5,0,0,0,0,0,0,1
59,30.502,-151,38.988,"04/11/16 00:00:00","12/30/99 13:20:00",,1788,232,"2",,1,5,0,0,0,0,0,0,1
59,31.491,-151,38.955,"04/11/16 00:00:00","12/30/99 13:42:00",,1789,232,"3",,1,5,0,0,0,0,0,1,1
59,32.505,-151,38.988,"04/11/16 00:00:00","12/30/99 13:53:00",,1790,232,"4",,1,5,0,0,0,0,0,0,1
59,33.467,-151,38.962,"04/11/16 00:00:00","12/30/99 14:16:00",,1791,232,"5",,1,5,0,0,0,0,0,0,1
59,34.467,-151,39.101,"04/11/16 00:00:00","12/30/99 14:28:00",,1792,232,"6",,1,5,0,0,0,0,0,0,1
59,35.498,-151,38.945,"04/11/16 00:00:00","12/30/99 14:39:00",,1793,232,"7",,1,5,0,0,0,0,0,1,1
59,36.491,-151,39.047,"04/11/16 00:00:00","12/30/99 14:57:00",,1794,232,"8",,1,5,0,0,0,0,0,1,1
59,37.491,-151,39.010,"04/11/16 00:00:00","12/30/99 15:06:00",,1795,232,"9",,1,5,1,0,0,0,0,1,1
59,38.010,-151,39.022,"04/11/16 00:00:00","12/30/99 15:13:00",,1796,232,"10",,1,5,0,0,0,0,0,0,1
60,0.433,-152,33.937,"04/11/16 00:00:00","12/30/99 06:52:00",,1797,233,"1",,1,5,0,1,0,0,0,0,1
59,59.817,-152,32.226,"04/11/16 00:00:00","12/30/99 07:04:00",,1798,233,"2",,1,5,0,1,0,0,0,0,1
59,59.206,-152,30.625,"04/11/16 00:00:00","12/30/99 07:17:00",,1799,233,"3",,1,10,0,1,0,0,0,0,1
59,58.587,-152,28.542,"04/11/16 00:00:00","12/30/99 07:29:00",,1800,233,"4",,1,10,1,1,0,0,0,0,1
59,57.426,-152,25.348,"04/11/16 00:00:00","12/30/99 07:51:00",,1801,233,"5",,1,10,0,1,0,0,0,0,1
59,56.269,-152,22.119,"04/11/16 00:00:00","12/30/99 08:08:00",,1802,233,"6",,1,10,0,1,0,0,1,0,1
59,55.070,-152,18.493,"04/11/16 00:00:00","12/30/99 08:27:00",,1803,233,"7",,1,10,0,1,0,0,0,0,1
59,54.031,-152,15.182,"04/11/16 00:00:00","12/30/99 08:45:00",,1804,233,"8",,1,10,0,1,0,0,0,0,1
59,52.802,-152,12.058,"04/11/16 00:00:00","12/30/99 09:17:00",,1805,233,"9",,1,15,0,0,0,0,0,0,1
59,51.817,-152,8.709,"04/11/16 00:00:00","12/30/99 09:36:00",,1806,233,"10",,1,15,0,0,0,0,0,0,1
59,50.663,-152,5.608,"04/11/16 00:00:00","12/30/99 09:53:00",,1807,233,"11",,1,10,0,0,0,0,0,0,1
59,49.643,-152,2.431,"04/11/16 00:00:00","12/30/99 10:10:00",,1808,233,"12",,1,5,0,0,0,0,0,0,1
59,48.621,-151,59.200,"04/11/16 00:00:00","12/30/99 10:25:00",,1809,233,"13",,1,5,0,0,0,0,0,0,1
59,47.872,-151,57.530,"04/11/16 00:00:00","12/30/99 10:41:00",,1810,233,"14",,1,5,0,0,0,0,0,0,1
59,47.444,-151,56.103,"04/11/16 00:00:00","12/30/99 10:52:00","diving/flying",1811,233,"15",,1,5,0,0,0,1,0,0,1
59,46.822,-151,54.290,"04/11/16 00:00:00","12/30/99 11:02:00",,1812,233,"16",,1,5,0,0,0,0,0,0,1
59,12.660,-151,55.505,"04/10/16 00:00:00","12/30/99 07:42:00",,1813,234,"1",,2,20,0,0,0,0,0,0,1
59,12.345,-151,57.140,"04/10/16 00:00:00","12/30/99 08:00:00",,1814,234,"2",,2,20,0,0,0,0,0,1,1
59,11.793,-151,58.761,"04/10/16 00:00:00","12/30/99 08:14:00",,1815,234,"3",,2,25,0,0,0,0,0,0,1
59,11.390,-152,0.431,"04/10/16 00:00:00","12/30/99 08:26:00",,1816,234,"4",,3,25,0,0,0,0,0,0,1
59,10.503,-152,3.722,"04/10/16 00:00:00","12/30/99 08:45:00",,1817,234,"5",,3,25,0,0,0,0,0,0,1
59,9.745,-152,6.841,"04/10/16 00:00:00","12/30/99 09:20:00",,1818,234,"6",,3,20,0,0,0,0,0,0,1
59,7.900,-152,13.670,"04/10/16 00:00:00","12/30/99 09:58:00","ted saw whale inbetween stations. Skipping stations.",1819,234,"8",,3,30,0,0,0,0,0,0,1
59,6.184,-152,20.215,"04/10/16 00:00:00","12/30/99 10:32:00",,1820,234,"10",,3,25,0,0,0,0,0,0,1
59,5.292,-152,23.395,"04/10/16 00:00:00","12/30/99 10:50:00",,1821,234,"11",,3,25,0,0,0,0,1,0,1
59,4.467,-152,26.676,"04/10/16 00:00:00","12/30/99 11:26:00","1 whale spout",1822,234,"12",,3,30,0,0,0,0,1,0,1
59,2.675,-152,33.296,"04/10/16 00:00:00","12/30/99 11:59:00",,1823,234,"14",,4,25,0,0,0,0,0,0,1
59,0.984,-152,39.877,"04/10/16 00:00:00","12/30/99 12:31:00",,1824,234,"16",,4,25,0,0,0,0,0,0,1
58,59.289,-152,46.332,"04/10/16 00:00:00","12/30/99 13:04:00",,1825,234,"18",,5,25,0,0,0,0,0,0,1
58,57.461,-152,52.965,"04/10/16 00:00:00","12/30/99 13:39:00",,1826,234,"20",,5,25,0,0,0,0,0,0,1
58,55.771,-152,59.545,"04/10/16 00:00:00","12/30/99 14:11:00",,1827,234,"22",,5,28,0,0,0,0,0,0,1
58,54.098,-153,6.138,"04/10/16 00:00:00","12/30/99 14:44:00",,1828,234,"24",,4,20,0,0,0,0,0,0,1
58,53.199,-153,9.468,"04/10/16 00:00:00","12/30/99 15:05:00","crossed convergence line in between stations, closer to T6_24",1829,234,"25",,3,20,0,1,0,0,0,0,1
58,52.802,-153,11.111,"04/10/16 00:00:00","12/30/99 15:33:00",,1830,234,"26",,2,15,0,1,0,0,0,0,1
58,52.313,-153,12.702,"04/10/16 00:00:00","12/30/99 15:47:00",,1831,234,"27",,2,15,0,1,0,0,0,0,1
58,52.011,-153,14.274,"04/10/16 00:00:00","12/30/99 16:00:00",,1832,234,"28",,2,15,0,1,0,0,0,0,1
59,35.760,-151,24.217,"05/12/16 00:00:00","12/30/99 13:00:00",,1833,235,"10",,1,5,0,0,0,0,0,0,1
59,35.518,-151,24.002,"05/12/16 00:00:00","12/30/99 13:15:00",,1834,235,"9",,1,5,0,0,0,0,0,0,1
59,35.346,-151,23.705,"05/12/16 00:00:00","12/30/99 13:21:00",,1835,235,"8",,1,5,0,0,0,0,0,0,1
59,35.135,-151,23.387,"05/12/16 00:00:00","12/30/99 13:28:00",,1836,235,"7",,1,5,0,0,0,0,0,0,1
59,34.952,-151,23.095,"05/12/16 00:00:00","12/30/99 13:35:00",,1837,235,"6",,1,5,0,0,0,0,0,0,1
59,34.743,-151,22.759,"05/12/16 00:00:00","12/30/99 13:56:00",,1838,235,"5",,1,5,0,0,0,0,0,0,1
59,34.582,-151,22.428,"05/12/16 00:00:00","12/30/99 14:03:00",,1839,235,"4",,1,5,0,1,0,0,0,0,1
59,34.454,-151,22.110,"05/12/16 00:00:00","12/30/99 14:09:00",,1840,235,"3",,1,5,0,0,0,0,0,0,1
59,34.302,-151,21.789,"05/12/16 00:00:00","12/30/99 14:16:00",,1841,235,"2",,1,5,1,0,0,0,0,0,1
59,34.202,-151,21.435,"05/12/16 00:00:00","12/30/99 14:22:00","crossed convergence line",1842,235,"1",,1,5,1,1,0,0,0,0,1
59,18.748,-152,7.783,"05/12/16 00:00:00","12/30/99 16:15:00",,1843,236,"20",,1,15,0,0,0,0,0,0,0
59,30.469,-151,39.185,"05/12/16 00:00:00","12/30/99 18:25:00",,1844,237,"2",,1,15,0,0,0,0,0,0,0
59,35.775,-151,24.174,"06/16/16 00:00:00","12/30/99 11:54:00",,1845,238,"10",,1,5,0,0,0,0,0,0,1
59,35.544,-151,23.927,"06/16/16 00:00:00","12/30/99 12:11:00",,1846,238,"9",,1,5,0,0,0,0,0,0,1
59,35.364,-151,23.633,"06/16/16 00:00:00","12/30/99 12:18:00",,1847,238,"8",,1,5,0,0,0,0,0,0,1
59,35.158,-151,23.407,"06/16/16 00:00:00","12/30/99 12:23:00",,1848,238,"7",,1,5,0,0,0,0,0,0,1
59,34.929,-151,23.111,"06/16/16 00:00:00","12/30/99 12:32:00",,1849,238,"6",,1,5,0,0,0,0,0,0,1
59,34.758,-151,22.728,"06/16/16 00:00:00","12/30/99 12:54:00",,1850,238,"5",,1,5,0,0,0,0,0,0,1
59,34.502,-151,22.411,"06/16/16 00:00:00","12/30/99 13:11:00",,1851,238,"4",,1,5,0,0,0,0,0,0,1
59,34.471,-151,22.134,"06/16/16 00:00:00","12/30/99 13:17:00",,1852,238,"3",,2,10,0,0,0,0,0,0,1
59,34.308,-151,21.747,"06/16/16 00:00:00","12/30/99 13:24:00",,1853,238,"2",,1,5,0,0,0,0,0,0,1
59,34.194,-151,21.453,"06/16/16 00:00:00","12/30/99 13:30:00","Proximity of convergence. OA data on separate sheet, need to be updated",1854,238,"1",,1,5,0,0,0,0,0,0,1
59,35.764,-151,24.297,"07/27/16 00:00:00","12/30/99 10:18:00",,1855,240,"10",,0,2,0,0,0,0,1,0,1
59,35.549,-151,24.042,"07/27/16 00:00:00","12/30/99 10:34:00",,1856,240,"9",,,,0,0,0,0,1,0,1
59,35.366,-151,23.714,"07/27/16 00:00:00","12/30/99 10:42:00",,1857,240,"8",,,,0,0,0,0,0,0,1
59,35.155,-151,23.485,"07/27/16 00:00:00","12/30/99 10:50:00",,1858,240,"7",,,,0,0,0,0,0,1,1
59,34.947,-151,23.128,"07/27/16 00:00:00","12/30/99 10:57:00",,1859,240,"6",,,,0,0,0,0,0,0,1
59,34.740,-151,22.843,"07/27/16 00:00:00","12/30/99 11:32:00",,1860,240,"5",,,,0,0,0,0,0,0,1
59,34.591,-151,22.463,"07/27/16 00:00:00","12/30/99 11:37:00","loafing murres",1861,240,"4",,,,0,0,0,0,0,0,1
59,34.463,-151,22.173,"07/27/16 00:00:00","12/30/99 11:44:00",,1862,240,"3",,,,0,0,0,0,0,0,1
59,34.285,-151,21.755,"07/27/16 00:00:00","12/30/99 11:51:00",,1863,240,"2",,,,0,0,0,0,0,0,1
59,34.207,-151,21.484,"07/27/16 00:00:00","12/30/99 11:56:00",,1864,240,"1",,,,0,0,0,0,1,0,1
59,37.996,-151,38.880,"07/27/16 00:00:00","12/30/99 12:40:00",,1865,241,"10",,,,0,0,0,0,0,0,1
59,37.569,-151,38.989,"07/27/16 00:00:00","12/30/99 12:44:00",,1866,241,"9",,,,0,0,0,0,0,1,1
59,36.574,-151,39.032,"07/27/16 00:00:00","12/30/99 12:52:00",,1867,241,"8",,,,1,0,0,0,0,0,1
59,35.536,-151,38.996,"07/27/16 00:00:00","12/30/99 12:59:00",,1868,241,"7",,,,0,0,0,0,0,0,1
59,34.523,-151,39.017,"07/27/16 00:00:00","12/30/99 13:17:00",,1869,241,"6",,,,0,0,0,0,0,0,1
59,33.571,-151,39.000,"07/27/16 00:00:00","12/30/99 13:25:00",,1870,241,"5",,,,0,0,0,0,0,0,1
59,32.157,-151,39.006,"07/27/16 00:00:00","12/30/99 13:33:00",,1871,241,"4",,,,0,0,0,0,0,0,1
59,31.531,-151,39.030,"07/27/16 00:00:00","12/30/99 14:03:00",,1872,241,"3",,,,0,0,0,0,0,0,1
59,30.549,-151,38.928,"07/27/16 00:00:00","12/30/99 14:11:00",,1873,241,"2",,,,0,0,0,0,0,0,1
59,29.598,-151,38.987,"07/27/16 00:00:00","12/30/99 14:29:00",,1874,241,"1",,,,0,0,0,0,0,1,1
59,18.480,-151,59.961,"08/30/16 00:00:00","12/30/99 07:42:00","Tide Rip",1875,243,"24",,1,15,1,0,0,0,0,0,1
59,18.613,-152,1.986,"08/30/16 00:00:00","12/30/99 07:55:00","Tide Rip",1876,243,"23",,1,18,1,0,0,0,0,0,1
59,18.594,-152,3.875,"08/30/16 00:00:00","12/30/99 08:11:00",,1877,243,"22",,1,18,1,0,0,0,0,0,1
59,18.731,-152,5.901,"08/30/16 00:00:00","12/30/99 08:22:00",,1878,243,"21",,1,18,0,0,0,0,0,0,1
59,18.776,-152,7.883,"08/30/16 00:00:00","12/30/99 08:36:00","Convergence Zone",1879,243,"20",,1,18,1,0,0,0,0,0,1
59,18.895,-152,11.716,"08/30/16 00:00:00","12/30/99 09:05:00",,1880,243,"19",,5,15,0,0,0,0,0,0,1
59,19.024,-152,15.510,"08/30/16 00:00:00","12/30/99 09:24:00",,1881,243,"18",,1,18,0,0,0,0,0,0,1
59,19.021,-152,19.648,"08/30/16 00:00:00","12/30/99 09:44:00",,1882,243,"17",,1,18,0,0,0,0,0,0,1
59,19.066,-152,23.500,"08/30/16 00:00:00","12/30/99 10:04:00",,1883,243,"16",,0,20,0,0,0,0,0,0,1
59,19.323,-152,27.047,"08/30/16 00:00:00","12/30/99 10:28:00",,1884,243,"15",,2,20,0,0,0,0,0,0,1
59,19.476,-152,30.932,"08/30/16 00:00:00","12/30/99 10:48:00",,1885,243,"14",,3,20,0,0,0,0,0,0,1
59,19.623,-152,35.157,"08/30/16 00:00:00","12/30/99 11:10:00",,1886,243,"13",,3,20,0,0,0,0,0,0,1
59,19.810,-152,39.136,"08/30/16 00:00:00","12/30/99 11:28:00",,1887,243,"12",,3,20,0,0,0,0,0,0,1
59,19.912,-152,43.161,"08/30/16 00:00:00","12/30/99 11:47:00",,1888,243,"11",,3,20,0,0,0,0,0,0,1
59,20.003,-152,46.908,"08/30/16 00:00:00","12/30/99 12:04:00",,1889,243,"10",,3,20,0,0,0,0,0,0,1
59,20.173,-152,50.871,"08/30/16 00:00:00","12/30/99 12:45:00",,1890,243,"9",,3,20,0,0,0,0,0,0,1
59,20.287,-152,54.827,"08/30/16 00:00:00","12/30/99 13:02:00",,1891,243,"8",,3,20,0,0,0,0,0,0,1
59,20.380,-152,58.384,"08/30/16 00:00:00","12/30/99 13:21:00","MR: latmin from 23.88",1892,243,"7",,3,20,0,0,0,0,0,0,1
59,20.521,-153,2.520,"08/30/16 00:00:00","12/30/99 13:40:00",,1893,243,"6",,2,18,0,0,0,0,0,0,1
59,20.603,-153,6.330,"08/30/16 00:00:00","12/30/99 14:04:00",,1894,243,"5",,2,15,0,0,0,0,0,0,1
59,20.784,-153,10.197,"08/30/16 00:00:00","12/30/99 14:28:00",,1895,243,"4",,2,15,0,0,0,0,0,0,1
59,20.729,-153,14.232,"08/30/16 00:00:00","12/30/99 14:57:00","MR: fixed Lat-Min",1896,243,"3",,1,10,0,0,0,0,0,0,1
59,20.858,-153,16.131,"08/30/16 00:00:00","12/30/99 15:11:00",,1897,243,"2",,1,8,0,0,0,0,0,0,1
59,20.979,-153,17.975,"08/30/16 00:00:00","12/30/99 15:26:00",,1898,243,"1",,1,5,0,0,0,0,0,0,1
60,0.397,-152,34.042,"08/29/16 00:00:00","12/30/99 08:07:00",,1899,244,"1",,0,0,0,0,0,0,0,0,1
59,59.738,-152,32.294,"08/29/16 00:00:00","12/30/99 08:30:00","Crossed convergence zone in between stations",1900,244,"2",,0,0,1,0,0,0,0,0,1
59,59.228,-152,30.623,"08/29/16 00:00:00","12/30/99 08:46:00",,1901,244,"3",,0,0,0,0,0,0,0,0,1
59,58.882,-152,29.069,"08/29/16 00:00:00","12/30/99 09:03:00",,1902,244,"4",,0,0,0,0,0,0,0,0,1
59,57.520,-152,25.538,"08/29/16 00:00:00","12/30/99 09:36:00",,1903,244,"5",,0,0,0,0,0,0,0,0,1
59,56.347,-152,22.359,"08/29/16 00:00:00","12/30/99 10:01:00",,1904,244,"6",,0,5,0,0,0,0,0,0,1
59,55.194,-152,18.755,"08/29/16 00:00:00","12/30/99 10:28:00",,1905,244,"7",,0,5,0,0,0,0,0,0,1
59,53.955,-152,15.164,"08/29/16 00:00:00","12/30/99 11:06:00","Lots of HOPN,NOFU,SOSH around here",1906,244,"8",,0,0,0,0,0,0,0,0,1
59,52.702,-152,12.236,"08/29/16 00:00:00","12/30/99 12:05:00","Lots of HOPN,NOFU,SOSH around here",1907,244,"9",,0,5,0,0,0,0,0,0,1
59,51.850,-152,8.608,"08/29/16 00:00:00","12/30/99 12:40:00",,1908,244,"10",,0,5,0,0,0,0,0,0,1
59,50.705,-152,5.443,"08/29/16 00:00:00","12/30/99 13:14:00",,1909,244,"11",,0,5,0,0,0,0,0,0,1
59,49.630,-152,2.368,"08/29/16 00:00:00","12/30/99 13:41:00",,1910,244,"12",,0,5,0,0,0,0,0,0,1
59,48.612,-151,59.255,"08/29/16 00:00:00","12/30/99 14:06:00",,1911,244,"13",,0,5,0,0,0,0,0,0,1
59,47.908,-151,57.352,"08/29/16 00:00:00","12/30/99 14:33:00",,1912,244,"14",,1,15,1,0,0,0,0,0,1
59,47.436,-151,56.101,"08/29/16 00:00:00","12/30/99 14:48:00",,1913,244,"15",,1,15,1,0,0,0,0,0,1
59,46.828,-151,54.248,"08/29/16 00:00:00","12/30/99 15:06:00",,1914,244,"16",,1,15,1,0,0,1,0,1,1
59,46.291,-151,52.952,"08/29/16 00:00:00","12/30/99 15:19:00",,1915,244,"17",,1,10,0,0,0,0,0,0,1
58,51.896,-153,14.346,"08/31/16 00:00:00","12/30/99 07:40:00",,1916,245,"28",,0,0,0,0,0,0,0,0,0
58,52.306,-153,12.711,"08/31/16 00:00:00","12/30/99 07:56:00",,1917,245,"27",,0,0,0,0,0,0,0,0,0
58,52.797,-153,10.993,"08/31/16 00:00:00","12/30/99 08:14:00",,1918,245,"26",,0,0,0,0,0,0,0,0,0
58,53.178,-153,9.352,"08/31/16 00:00:00","12/30/99 08:32:00",,1919,245,"25",,0,0,0,0,0,0,0,0,1
58,54.130,-153,6.147,"08/31/16 00:00:00","12/30/99 09:18:00",,1920,245,"24",,0,0,0,0,0,0,0,0,1
58,54.897,-153,2.787,"08/31/16 00:00:00","12/30/99 09:41:00",,1921,245,"23",,0,0,0,0,0,0,0,0,1
58,55.811,-152,59.505,"08/31/16 00:00:00","12/30/99 10:06:00",,1922,245,"22",,0,0,0,0,0,0,0,0,1
58,56.680,-152,56.339,"08/31/16 00:00:00","12/30/99 10:29:00",,1923,245,"21",,0,0,0,0,0,0,0,0,1
58,57.472,-152,52.968,"08/31/16 00:00:00","12/30/99 10:58:00",,1924,245,"20",,1,5,0,0,0,0,0,0,1
58,58.360,-152,49.628,"08/31/16 00:00:00","12/30/99 11:24:00",,1925,245,"19",,1,0,0,0,0,0,0,0,1
58,59.263,-152,46.403,"08/31/16 00:00:00","12/30/99 11:53:00",,1926,245,"18",,1,5,0,0,0,0,0,0,1
59,0.143,-152,43.240,"08/31/16 00:00:00","12/30/99 12:29:00",,1927,245,"17",,1,10,0,0,0,0,0,0,1
59,1.020,-152,39.939,"08/31/16 00:00:00","12/30/99 12:58:00",,1928,245,"16",,1,10,0,0,0,0,0,0,1
59,1.803,-152,36.597,"08/31/16 00:00:00","12/30/99 13:26:00","NOFU flying around",1929,245,"15",,1,15,0,0,0,0,0,0,1
59,2.699,-152,33.300,"08/31/16 00:00:00","12/30/99 13:50:00","NOFU flying around",1930,245,"14",,1,15,0,0,0,0,0,0,1
59,3.631,-152,30.001,"08/31/16 00:00:00","12/30/99 14:15:00",,1931,245,"13",,1,15,0,0,0,0,0,0,1
59,4.523,-152,26.711,"08/31/16 00:00:00","12/30/99 14:39:00","NOFU flying about",1932,245,"12",,1,15,0,0,0,0,0,0,1
59,5.270,-152,23.386,"08/31/16 00:00:00","12/30/99 15:09:00",,1933,245,"11",,1,15,0,0,0,0,0,0,1
59,6.192,-152,20.122,"08/31/16 00:00:00","12/30/99 15:51:00",,1934,245,"10",,2,15,0,0,0,0,0,0,1
59,7.085,-152,16.825,"08/31/16 00:00:00","12/30/99 16:15:00",,1935,245,"9",,2,15,0,0,0,0,0,0,1
59,7.951,-152,13.581,"08/31/16 00:00:00","12/30/99 16:42:00",,1936,245,"8",,2,15,0,0,0,0,0,0,1
59,8.818,-152,10.309,"08/31/16 00:00:00","12/30/99 17:03:00",,1937,245,"7",,1,10,0,0,0,0,0,0,1
59,9.624,-152,6.933,"08/31/16 00:00:00","12/30/99 17:26:00",,1938,245,"6",,1,10,0,0,0,0,0,0,1
59,10.495,-152,3.684,"08/31/16 00:00:00","12/30/99 17:52:00",,1939,245,"5",,1,10,0,0,0,0,0,0,1
59,11.428,-152,0.376,"08/31/16 00:00:00","12/30/99 18:20:00",,1940,245,"4",,1,10,0,0,0,0,0,0,1
59,11.808,-151,58.776,"08/31/16 00:00:00","12/30/99 18:38:00","forage fish about 50m from surface (between stations)",1941,245,"3",,1,10,0,0,0,1,0,1,1
59,12.318,-151,57.079,"08/31/16 00:00:00","12/30/99 18:49:00","bait in surface waters",1942,245,"2",,1,10,1,0,0,1,0,0,1
59,12.700,-151,55.430,"08/31/16 00:00:00","12/30/99 19:01:00","bait 30-80ft",1943,245,"1",,1,10,1,0,0,1,0,0,1
59,34.184,-151,21.438,"09/23/16 00:00:00","12/30/99 10:37:00",,1944,246,"1",,0,0,0,1,0,0,0,0,1
59,34.285,-151,21.761,"09/23/16 00:00:00","12/30/99 10:56:00",,1945,246,"2",,0,0,0,1,0,0,0,0,1
59,34.448,-151,22.147,"09/23/16 00:00:00","12/30/99 11:04:00",,1946,246,"3",,0,0,0,1,0,0,0,0,1
59,34.585,-151,22.389,"09/23/16 00:00:00","12/30/99 11:11:00",,1947,246,"4",,0,0,0,1,0,0,0,0,1
59,34.744,-151,22.760,"09/23/16 00:00:00","12/30/99 11:19:00",,1948,246,"5",,0,0,0,1,0,0,0,0,1
59,34.937,-151,23.113,"09/23/16 00:00:00","12/30/99 11:27:00",,1949,246,"6",,1,5,0,1,0,0,0,0,1
59,35.127,-151,23.147,"09/23/16 00:00:00","12/30/99 11:54:00",,1950,246,"7",,1,5,1,0,0,0,0,0,1
59,35.320,-151,23.685,"09/23/16 00:00:00","12/30/99 12:02:00","12:01 crossed convergence zone",1951,246,"8",,1,5,1,1,0,0,0,0,1
59,35.520,-151,23.967,"09/23/16 00:00:00","12/30/99 12:13:00",,1952,246,"9",,1,5,0,1,0,0,0,0,1
