LatitudeDeg,LatitudeMins,LongitudeDeg,LongitudeMins,LatDD,LonDD,LonDD2min,LatDD2min,Date,Time,Comments,StationEvent,TransectEvent,Station,Beaufort,WaveHeight,WindSpeed,ConvergenceZone,HighTurbidity,TooDarkToSee,ForagingBirds,Whales,SeaOtters,ErrorCheck
59,55.133,-152,18.547,59.91888333,-152.3091167,0.309116667,0.918883333,2016-02-14 00:00,1899-12-30 16:18:00,,1718,228,7,,3,15,0,1,0,0,0,0,1
59,56.334,-152,22.091,59.9389,-152.3681833,0.368183333,0.9389,2016-02-14 00:00,1899-12-30 16:39:00,,1719,228,6,,3,15,0,1,0,0,0,0,1
59,57.461,-152,25.276,59.95768333,-152.4212667,0.421266667,0.957683333,2016-02-14 00:00,1899-12-30 16:56:00,sleet/rain showers!,1720,228,5,,4,20,0,1,0,0,0,0,1
59,58.564,-152,28.564,59.97606667,-152.4760667,0.476066667,0.976066667,2016-02-14 00:00,1899-12-30 17:14:00,,1721,228,4,,4,20,0,1,0,0,0,1,1
59,59.255,-152,30.546,59.98758333,-152.5091,0.5091,0.987583333,2016-02-14 00:00,1899-12-30 17:38:00,,1722,228,3,,5,25,0,1,0,0,0,0,1
59,59.863,-152,32.195,59.99771667,-152.5365833,0.536583333,0.997716667,2016-02-14 00:00,1899-12-30 17:49:00,SNOW,1723,228,2,,4,25,0,1,0,0,0,0,1
60,0.434,-152,33.964,60.00723333,-152.5660667,0.566066667,0.007233333,2016-02-14 00:00,1899-12-30 18:00:00,Overnight in Inniskin Bay,1724,228,1,,4,20,0,1,0,0,0,0,1
58,51.906,-153,14.314,58.8651,-153.2385667,0.238566667,0.8651,2016-02-15 00:00,1899-12-30 10:20:00,,1725,229,28,,1,5,0,1,0,0,0,0,1
58,52.335,-153,12.676,58.87225,-153.2112667,0.211266667,0.87225,2016-02-15 00:00,1899-12-30 10:30:00,,1726,229,27,,1,5,0,1,0,0,0,1,1
58,52.836,-153,11.143,58.8806,-153.1857167,0.185716667,0.8806,2016-02-15 00:00,1899-12-30 10:41:00,6.17 SST,1727,229,26,,1,5,0,0,0,0,0,0,1
58,53.268,-153,9.462,58.8878,-153.1577,0.1577,0.8878,2016-02-15 00:00,1899-12-30 10:56:00,,1728,229,25,,1,5,0,0,0,0,0,0,1
58,54.177,-153,6.22,58.90295,-153.1036667,0.103666667,0.90295,2016-02-15 00:00,1899-12-30 11:25:00,,1729,229,24,,2,8,0,0,0,0,0,0,1
58,54.95,-153,2.855,58.91583333,-153.0475833,0.047583333,0.915833333,2016-02-15 00:00,1899-12-30 11:47:00,,1730,229,23,,1,5,0,0,0,0,0,0,1
58,55.855,-152,59.537,58.93091667,-152.9922833,0.992283333,0.930916667,2016-02-15 00:00,1899-12-30 12:09:00,,1731,229,22,,1,5,0,0,0,0,0,0,1
58,56.757,-152,56.348,58.94595,-152.9391333,0.939133333,0.94595,2016-02-15 00:00,1899-12-30 12:24:00,,1732,229,21,,1,5,0,0,0,0,0,0,1
58,57.544,-152,52.982,58.95906667,-152.8830333,0.883033333,0.959066667,2016-02-15 00:00,1899-12-30 12:48:00,,1733,229,20,,2,10,0,0,0,0,0,0,1
58,58.43,-152,49.638,58.97383333,-152.8273,0.8273,0.973833333,2016-02-15 00:00,1899-12-30 13:08:00,"Possibly near convergence zone, floating debris, no strong signs",1734,229,19,,2,5,0,0,0,0,0,0,1
58,59.31,-152,46.373,58.9885,-152.7728833,0.772883333,0.9885,2016-02-15 00:00,1899-12-30 13:28:00,6.5 SST; rainbows; lots of scattered kelp and wood,1735,229,18,,2,5,1,0,0,0,0,0,1
59,0.122,-152,43.227,59.00203333,-152.72045,0.72045,0.002033333,2016-02-15 00:00,1899-12-30 13:46:00,,1736,229,17,,2,5,0,0,0,0,0,0,1
59,1.032,-152,39.928,59.0172,-152.6654667,0.665466667,0.0172,2016-02-15 00:00,1899-12-30 14:06:00,,1737,229,16,,1,5,0,0,0,0,0,0,1
59,1.812,-152,36.579,59.0302,-152.60965,0.60965,0.0302,2016-02-15 00:00,1899-12-30 14:25:00,,1738,229,15,,1,5,0,0,0,0,0,0,1
59,2.72,-152,33.306,59.04533333,-152.5551,0.5551,0.045333333,2016-02-15 00:00,1899-12-30 14:44:00,glass w/ light swells. Note: x5 dead murres seen floating on this transect line since we began @ 10:20,1739,229,14,,1,5,0,0,0,0,0,0,1
59,3.635,-152,30.016,59.06058333,-152.5002667,0.500266667,0.060583333,2016-02-15 00:00,1899-12-30 15:04:00,,1740,229,13,,1,5,0,0,0,0,0,0,1
59,4.52,-152,26.718,59.07533333,-152.4453,0.4453,0.075333333,2016-02-15 00:00,1899-12-30 15:22:00,,1741,229,12,,1,5,0,0,0,0,0,0,1
59,5.298,-152,23.404,59.0883,-152.3900667,0.390066667,0.0883,2016-02-15 00:00,1899-12-30 15:42:00,x7 Dahl porpoises just prior to station start,1742,229,11,,1,5,0,0,0,0,0,0,1
59,6.214,-152,20.064,59.10356667,-152.3344,0.3344,0.103566667,2016-02-15 00:00,1899-12-30 16:10:00,,1743,229,10,,1,5,0,0,0,0,0,0,1
59,7.113,-152,16.894,59.11855,-152.2815667,0.281566667,0.11855,2016-02-15 00:00,1899-12-30 16:29:00,,1744,229,9,,1,5,0,0,0,0,0,0,1
59,7.914,-152,13.592,59.1319,-152.2265333,0.226533333,0.1319,2016-02-15 00:00,1899-12-30 16:49:00,,1745,229,8,,2,7,0,0,0,0,0,0,1
59,9.684,-152,7.004,59.1614,-152.1167333,0.116733333,0.1614,2016-02-15 00:00,1899-12-30 17:30:00,,1746,229,6,,2,10,0,0,0,0,0,0,1
59,10.492,-152,3.659,59.17486667,-152.0609833,0.060983333,0.174866667,2016-02-15 00:00,1899-12-30 17:50:00,,1747,229,5,,2,10,0,0,0,0,0,0,1
59,11.422,-152,0.331,59.19036667,-152.0055167,0.005516667,0.190366667,2016-02-15 00:00,1899-12-30 18:16:00,,1748,229,4,,2,10,0,0,0,0,0,1,1
59,11.785,-151,58.786,59.19641667,-151.9797667,0.979766667,0.196416667,2016-02-15 00:00,1899-12-30 18:26:00,SST=6.2,1749,229,3,,1,10,0,0,1,0,0,0,1
59,12.324,-151,57.103,59.2054,-151.9517167,0.951716667,0.2054,2016-02-15 00:00,1899-12-30 18:42:00,,1750,229,2,,2,10,0,0,1,0,0,0,1
59,12.685,-151,55.445,59.21141667,-151.9240833,0.924083333,0.211416667,2016-02-15 00:00,1899-12-30 18:52:00,"End transect, Short break in Dogfish Bay",1751,229,1,,1,10,0,0,1,0,0,0,1
59,18.629,-152,3.887,59.31048333,-152.0647833,0.064783333,0.310483333,2016-02-16 00:00,1899-12-30 00:12:00,,1753,230,22,,2,10,0,0,1,0,0,0,1
59,18.683,-152,1.893,59.31138333,-152.03155,0.03155,0.311383333,2016-02-16 00:00,1899-12-30 00:00:00,,1752,230,23,,2,10,0,0,1,0,0,0,1
59,18.76,-152,5.771,59.31266667,-152.0961833,0.096183333,0.312666667,2016-02-16 00:00,1899-12-30 00:24:00,Gull eating a murre - gnarly,1754,230,21,,2,10,0,0,1,0,0,0,1
59,18.841,-152,7.82,59.31401667,-152.1303333,0.130333333,0.314016667,2016-02-16 00:00,1899-12-30 00:37:00,,1755,230,20,,2,10,0,0,1,0,0,0,1
59,18.894,-152,11.758,59.3149,-152.1959667,0.195966667,0.3149,2016-02-16 00:00,1899-12-30 01:09:00,,1756,230,19,,2,10,0,0,1,0,0,0,1
59,19.034,-152,15.594,59.31723333,-152.2599,0.2599,0.317233333,2016-02-16 00:00,1899-12-30 01:27:00,,1757,230,18,,2,15,0,0,1,0,0,0,1
59,19.131,-152,19.454,59.31885,-152.3242333,0.324233333,0.31885,2016-02-16 00:00,1899-12-30 01:46:00,,1758,230,17,,2,15,0,0,1,0,0,0,1
59,19.238,-152,23.448,59.32063333,-152.3908,0.3908,0.320633333,2016-02-16 00:00,1899-12-30 02:05:00,,1759,230,16,,3,20,0,0,1,0,0,0,1
59,19.372,-152,27.357,59.32286667,-152.45595,0.45595,0.322866667,2016-02-16 00:00,1899-12-30 02:24:00,,1760,230,15,,3,20,0,0,1,0,0,0,1
59,19.522,-152,31.161,59.32536667,-152.51935,0.51935,0.325366667,2016-02-16 00:00,1899-12-30 02:42:00,,1761,230,14,,3,20,0,0,1,0,0,0,1
59,19.644,-152,35.116,59.3274,-152.5852667,0.585266667,0.3274,2016-02-16 00:00,1899-12-30 03:01:00,Aurora!!,1762,230,13,,3,20,0,0,1,0,0,0,1
59,19.818,-152,39.148,59.3303,-152.6524667,0.652466667,0.3303,2016-02-16 00:00,1899-12-30 03:20:00,,1763,230,12,,20,15,0,0,1,0,0,0,1
59,19.933,-152,43,59.33221667,-152.7166667,0.716666667,0.332216667,2016-02-16 00:00,1899-12-30 03:38:00,,1764,230,11,,2,15,0,0,1,0,0,0,1
59,20.005,-152,46.994,59.33341667,-152.7832333,0.783233333,0.333416667,2016-02-16 00:00,1899-12-30 03:56:00,,1765,230,10,,2,18,0,0,1,0,0,0,1
59,20.126,-152,50.828,59.33543333,-152.8471333,0.847133333,0.335433333,2016-02-16 00:00,1899-12-30 04:22:00,,1766,230,9,,2,18,0,0,1,0,0,0,1
59,20.313,-152,54.737,59.33855,-152.9122833,0.912283333,0.33855,2016-02-16 00:00,1899-12-30 04:40:00,,1767,230,8,,2,18,0,0,1,0,0,0,1
59,20.41,-152,58.619,59.34016667,-152.9769833,0.976983333,0.340166667,2016-02-16 00:00,1899-12-30 04:57:00,,1768,230,7,,3,20,0,0,1,0,0,0,1
59,20.553,-153,2.531,59.34255,-153.0421833,0.042183333,0.34255,2016-02-16 00:00,1899-12-30 05:18:00,,1769,230,6,,3,20,0,0,1,0,0,0,1
59,20.628,-153,6.448,59.3438,-153.1074667,0.107466667,0.3438,2016-02-16 00:00,1899-12-30 05:37:00,,1770,230,5,,3,20,0,0,1,0,0,0,1
59,20.835,-153,13.083,59.34725,-153.21805,0.21805,0.34725,2016-02-16 00:00,1899-12-30 06:18:00,,1772,230,3,,3,20,0,0,1,0,0,0,1
59,20.861,-153,10.328,59.34768333,-153.1721333,0.172133333,0.347683333,2016-02-16 00:00,1899-12-30 05:55:00,,1771,230,4,,3,20,0,0,1,0,0,0,1
59,20.879,-153,16.065,59.34798333,-153.26775,0.26775,0.347983333,2016-02-16 00:00,1899-12-30 06:33:00,,1773,230,2,,3,27,0,0,1,0,0,0,1
59,21.021,-153,18.44,59.35035,-153.3073333,0.307333333,0.35035,2016-02-16 00:00,1899-12-30 06:43:00,,1774,230,1,,2,20,0,0,1,0,0,0,1
59,34.216,-151,21.482,59.57026667,-151.3580333,0.358033333,0.570266667,2016-04-07 00:00,1899-12-30 14:06:00,,1776,231,1,,2,10,1,0,0,0,0,0,1
59,34.319,-151,21.766,59.57198333,-151.3627667,0.362766667,0.571983333,2016-04-07 00:00,1899-12-30 14:23:00,,1777,231,2,,2,10,0,0,0,0,0,0,1
59,34.477,-151,22.173,59.57461667,-151.36955,0.36955,0.574616667,2016-04-07 00:00,1899-12-30 14:33:00,,1778,231,3,,2,10,0,0,0,0,0,0,1
59,34.595,-151,22.437,59.57658333,-151.37395,0.37395,0.576583333,2016-04-07 00:00,1899-12-30 14:43:00,,1779,231,4,,2,10,0,0,0,0,0,0,1
59,34.77,-151,22.802,59.5795,-151.3800333,0.380033333,0.5795,2016-04-07 00:00,1899-12-30 14:52:00,,1780,231,5,,2,10,0,0,0,0,0,0,1
59,34.961,-151,23.135,59.58268333,-151.3855833,0.385583333,0.582683333,2016-04-07 00:00,1899-12-30 15:00:00,,1781,231,6,,2,10,0,0,0,0,0,0,1
59,35.146,-151,23.411,59.58576667,-151.3901833,0.390183333,0.585766667,2016-04-07 00:00,1899-12-30 15:19:00,,1782,231,7,,2,10,0,0,0,0,0,0,1
59,35.357,-151,23.661,59.58928333,-151.39435,0.39435,0.589283333,2016-04-07 00:00,1899-12-30 15:28:00,,1783,231,8,,2,10,1,0,0,0,0,0,1
59,35.564,-151,23.661,59.59273333,-151.39435,0.39435,0.592733333,2016-04-07 00:00,1899-12-30 15:37:00,,1784,231,9,,2,10,0,0,0,0,0,0,1
59,35.755,-151,,59.59591667,-151,0,0.595916667,2016-04-07 00:00,1899-12-30 15:45:00,,1785,231,10,,2,15,0,0,0,0,0,1,1
58,52.011,-153,14.274,58.86685,-153.2379,0.2379,0.86685,2016-04-10 00:00,1899-12-30 16:00:00,,1832,234,28,,2,15,0,1,0,0,0,0,1
58,52.313,-153,12.702,58.87188333,-153.2117,0.2117,0.871883333,2016-04-10 00:00,1899-12-30 15:47:00,,1831,234,27,,2,15,0,1,0,0,0,0,1
58,52.802,-153,11.111,58.88003333,-153.1851833,0.185183333,0.880033333,2016-04-10 00:00,1899-12-30 15:33:00,,1830,234,26,,2,15,0,1,0,0,0,0,1
58,53.199,-153,9.468,58.88665,-153.1578,0.1578,0.88665,2016-04-10 00:00,1899-12-30 15:05:00,"crossed convergence line in between stations, closer to T6_24",1829,234,25,,3,20,0,1,0,0,0,0,1
58,54.098,-153,6.138,58.90163333,-153.1023,0.1023,0.901633333,2016-04-10 00:00,1899-12-30 14:44:00,,1828,234,24,,4,20,0,0,0,0,0,0,1
58,55.771,-152,59.545,58.92951667,-152.9924167,0.992416667,0.929516667,2016-04-10 00:00,1899-12-30 14:11:00,,1827,234,22,,5,28,0,0,0,0,0,0,1
58,57.461,-152,52.965,58.95768333,-152.88275,0.88275,0.957683333,2016-04-10 00:00,1899-12-30 13:39:00,,1826,234,20,,5,25,0,0,0,0,0,0,1
58,59.289,-152,46.332,58.98815,-152.7722,0.7722,0.98815,2016-04-10 00:00,1899-12-30 13:04:00,,1825,234,18,,5,25,0,0,0,0,0,0,1
59,0.984,-152,39.877,59.0164,-152.6646167,0.664616667,0.0164,2016-04-10 00:00,1899-12-30 12:31:00,,1824,234,16,,4,25,0,0,0,0,0,0,1
59,2.675,-152,33.296,59.04458333,-152.5549333,0.554933333,0.044583333,2016-04-10 00:00,1899-12-30 11:59:00,,1823,234,14,,4,25,0,0,0,0,0,0,1
59,4.467,-152,26.676,59.07445,-152.4446,0.4446,0.07445,2016-04-10 00:00,1899-12-30 11:26:00,1 whale spout,1822,234,12,,3,30,0,0,0,0,1,0,1
59,5.292,-152,23.395,59.0882,-152.3899167,0.389916667,0.0882,2016-04-10 00:00,1899-12-30 10:50:00,,1821,234,11,,3,25,0,0,0,0,1,0,1
59,6.184,-152,20.215,59.10306667,-152.3369167,0.336916667,0.103066667,2016-04-10 00:00,1899-12-30 10:32:00,,1820,234,10,,3,25,0,0,0,0,0,0,1
59,7.9,-152,13.67,59.13166667,-152.2278333,0.227833333,0.131666667,2016-04-10 00:00,1899-12-30 09:58:00,ted saw whale inbetween stations. Skipping stations.,1819,234,8,,3,30,0,0,0,0,0,0,1
59,9.745,-152,6.841,59.16241667,-152.1140167,0.114016667,0.162416667,2016-04-10 00:00,1899-12-30 09:20:00,,1818,234,6,,3,20,0,0,0,0,0,0,1
59,10.503,-152,3.722,59.17505,-152.0620333,0.062033333,0.17505,2016-04-10 00:00,1899-12-30 08:45:00,,1817,234,5,,3,25,0,0,0,0,0,0,1
59,11.39,-152,0.431,59.18983333,-152.0071833,0.007183333,0.189833333,2016-04-10 00:00,1899-12-30 08:26:00,,1816,234,4,,3,25,0,0,0,0,0,0,1
59,11.793,-151,58.761,59.19655,-151.97935,0.97935,0.19655,2016-04-10 00:00,1899-12-30 08:14:00,,1815,234,3,,2,25,0,0,0,0,0,0,1
59,12.345,-151,57.14,59.20575,-151.9523333,0.952333333,0.20575,2016-04-10 00:00,1899-12-30 08:00:00,,1814,234,2,,2,20,0,0,0,0,0,1,1
59,12.66,-151,55.505,59.211,-151.9250833,0.925083333,0.211,2016-04-10 00:00,1899-12-30 07:42:00,,1813,234,1,,2,20,0,0,0,0,0,0,1
59,29.525,-151,38.987,59.49208333,-151.6497833,0.649783333,0.492083333,2016-04-11 00:00,1899-12-30 13:12:00,,1787,232,1,,1,5,0,0,0,0,0,0,1
59,30.502,-151,38.988,59.50836667,-151.6498,0.6498,0.508366667,2016-04-11 00:00,1899-12-30 13:20:00,,1788,232,2,,1,5,0,0,0,0,0,0,1
59,31.491,-151,38.955,59.52485,-151.64925,0.64925,0.52485,2016-04-11 00:00,1899-12-30 13:42:00,,1789,232,3,,1,5,0,0,0,0,0,1,1
59,32.505,-151,38.988,59.54175,-151.6498,0.6498,0.54175,2016-04-11 00:00,1899-12-30 13:53:00,,1790,232,4,,1,5,0,0,0,0,0,0,1
59,33.467,-151,38.962,59.55778333,-151.6493667,0.649366667,0.557783333,2016-04-11 00:00,1899-12-30 14:16:00,,1791,232,5,,1,5,0,0,0,0,0,0,1
59,34.467,-151,39.101,59.57445,-151.6516833,0.651683333,0.57445,2016-04-11 00:00,1899-12-30 14:28:00,,1792,232,6,,1,5,0,0,0,0,0,0,1
59,35.498,-151,38.945,59.59163333,-151.6490833,0.649083333,0.591633333,2016-04-11 00:00,1899-12-30 14:39:00,,1793,232,7,,1,5,0,0,0,0,0,1,1
59,36.491,-151,39.047,59.60818333,-151.6507833,0.650783333,0.608183333,2016-04-11 00:00,1899-12-30 14:57:00,,1794,232,8,,1,5,0,0,0,0,0,1,1
59,37.491,-151,39.01,59.62485,-151.6501667,0.650166667,0.62485,2016-04-11 00:00,1899-12-30 15:06:00,,1795,232,9,,1,5,1,0,0,0,0,1,1
59,38.01,-151,39.022,59.6335,-151.6503667,0.650366667,0.6335,2016-04-11 00:00,1899-12-30 15:13:00,,1796,232,10,,1,5,0,0,0,0,0,0,1
59,46.822,-151,54.29,59.78036667,-151.9048333,0.904833333,0.780366667,2016-04-11 00:00,1899-12-30 11:02:00,,1812,233,16,,1,5,0,0,0,0,0,0,1
59,47.444,-151,56.103,59.79073333,-151.93505,0.93505,0.790733333,2016-04-11 00:00,1899-12-30 10:52:00,diving/flying,1811,233,15,,1,5,0,0,0,1,0,0,1
59,47.872,-151,57.53,59.79786667,-151.9588333,0.958833333,0.797866667,2016-04-11 00:00,1899-12-30 10:41:00,,1810,233,14,,1,5,0,0,0,0,0,0,1
59,48.621,-151,59.2,59.81035,-151.9866667,0.986666667,0.81035,2016-04-11 00:00,1899-12-30 10:25:00,,1809,233,13,,1,5,0,0,0,0,0,0,1
59,49.643,-152,2.431,59.82738333,-152.0405167,0.040516667,0.827383333,2016-04-11 00:00,1899-12-30 10:10:00,,1808,233,12,,1,5,0,0,0,0,0,0,1
59,50.663,-152,5.608,59.84438333,-152.0934667,0.093466667,0.844383333,2016-04-11 00:00,1899-12-30 09:53:00,,1807,233,11,,1,10,0,0,0,0,0,0,1
59,51.817,-152,8.709,59.86361667,-152.14515,0.14515,0.863616667,2016-04-11 00:00,1899-12-30 09:36:00,,1806,233,10,,1,15,0,0,0,0,0,0,1
59,52.802,-152,12.058,59.88003333,-152.2009667,0.200966667,0.880033333,2016-04-11 00:00,1899-12-30 09:17:00,,1805,233,9,,1,15,0,0,0,0,0,0,1
59,54.031,-152,15.182,59.90051667,-152.2530333,0.253033333,0.900516667,2016-04-11 00:00,1899-12-30 08:45:00,,1804,233,8,,1,10,0,1,0,0,0,0,1
59,55.07,-152,18.493,59.91783333,-152.3082167,0.308216667,0.917833333,2016-04-11 00:00,1899-12-30 08:27:00,,1803,233,7,,1,10,0,1,0,0,0,0,1
59,56.269,-152,22.119,59.93781667,-152.36865,0.36865,0.937816667,2016-04-11 00:00,1899-12-30 08:08:00,,1802,233,6,,1,10,0,1,0,0,1,0,1
59,57.426,-152,25.348,59.9571,-152.4224667,0.422466667,0.9571,2016-04-11 00:00,1899-12-30 07:51:00,,1801,233,5,,1,10,0,1,0,0,0,0,1
59,58.587,-152,28.542,59.97645,-152.4757,0.4757,0.97645,2016-04-11 00:00,1899-12-30 07:29:00,,1800,233,4,,1,10,1,1,0,0,0,0,1
59,59.206,-152,30.625,59.98676667,-152.5104167,0.510416667,0.986766667,2016-04-11 00:00,1899-12-30 07:17:00,,1799,233,3,,1,10,0,1,0,0,0,0,1
59,59.817,-152,32.226,59.99695,-152.5371,0.5371,0.99695,2016-04-11 00:00,1899-12-30 07:04:00,,1798,233,2,,1,5,0,1,0,0,0,0,1
60,0.433,-152,33.937,60.00721667,-152.5656167,0.565616667,0.007216667,2016-04-11 00:00,1899-12-30 06:52:00,,1797,233,1,,1,5,0,1,0,0,0,0,1
59,18.748,-152,7.783,59.31246667,-152.1297167,0.129716667,0.312466667,2016-05-12 00:00,1899-12-30 16:15:00,,1843,236,20,,1,15,0,0,0,0,0,0,0
59,30.469,-151,39.185,59.50781667,-151.6530833,0.653083333,0.507816667,2016-05-12 00:00,1899-12-30 18:25:00,,1844,237,2,,1,15,0,0,0,0,0,0,0
59,34.202,-151,21.435,59.57003333,-151.35725,0.35725,0.570033333,2016-05-12 00:00,1899-12-30 14:22:00,crossed convergence line,1842,235,1,,1,5,1,1,0,0,0,0,1
59,34.302,-151,21.789,59.5717,-151.36315,0.36315,0.5717,2016-05-12 00:00,1899-12-30 14:16:00,,1841,235,2,,1,5,1,0,0,0,0,0,1
59,34.454,-151,22.11,59.57423333,-151.3685,0.3685,0.574233333,2016-05-12 00:00,1899-12-30 14:09:00,,1840,235,3,,1,5,0,0,0,0,0,0,1
59,34.582,-151,22.428,59.57636667,-151.3738,0.3738,0.576366667,2016-05-12 00:00,1899-12-30 14:03:00,,1839,235,4,,1,5,0,1,0,0,0,0,1
59,34.743,-151,22.759,59.57905,-151.3793167,0.379316667,0.57905,2016-05-12 00:00,1899-12-30 13:56:00,,1838,235,5,,1,5,0,0,0,0,0,0,1
59,34.952,-151,23.095,59.58253333,-151.3849167,0.384916667,0.582533333,2016-05-12 00:00,1899-12-30 13:35:00,,1837,235,6,,1,5,0,0,0,0,0,0,1
59,35.135,-151,23.387,59.58558333,-151.3897833,0.389783333,0.585583333,2016-05-12 00:00,1899-12-30 13:28:00,,1836,235,7,,1,5,0,0,0,0,0,0,1
59,35.346,-151,23.705,59.5891,-151.3950833,0.395083333,0.5891,2016-05-12 00:00,1899-12-30 13:21:00,,1835,235,8,,1,5,0,0,0,0,0,0,1
59,35.518,-151,24.002,59.59196667,-151.4000333,0.400033333,0.591966667,2016-05-12 00:00,1899-12-30 13:15:00,,1834,235,9,,1,5,0,0,0,0,0,0,1
59,35.76,-151,24.217,59.596,-151.4036167,0.403616667,0.596,2016-05-12 00:00,1899-12-30 13:00:00,,1833,235,10,,1,5,0,0,0,0,0,0,1
59,34.194,-151,21.453,59.5699,-151.35755,0.35755,0.5699,2016-06-16 00:00,1899-12-30 13:30:00,"Proximity of convergence. OA data on separate sheet, need to be updated",1854,238,1,,1,5,0,0,0,0,0,0,1
59,34.308,-151,21.747,59.5718,-151.36245,0.36245,0.5718,2016-06-16 00:00,1899-12-30 13:24:00,,1853,238,2,,1,5,0,0,0,0,0,0,1
59,34.471,-151,22.134,59.57451667,-151.3689,0.3689,0.574516667,2016-06-16 00:00,1899-12-30 13:17:00,,1852,238,3,,2,10,0,0,0,0,0,0,1
59,34.502,-151,22.411,59.57503333,-151.3735167,0.373516667,0.575033333,2016-06-16 00:00,1899-12-30 13:11:00,,1851,238,4,,1,5,0,0,0,0,0,0,1
59,34.758,-151,22.728,59.5793,-151.3788,0.3788,0.5793,2016-06-16 00:00,1899-12-30 12:54:00,,1850,238,5,,1,5,0,0,0,0,0,0,1
59,34.929,-151,23.111,59.58215,-151.3851833,0.385183333,0.58215,2016-06-16 00:00,1899-12-30 12:32:00,,1849,238,6,,1,5,0,0,0,0,0,0,1
59,35.158,-151,23.407,59.58596667,-151.3901167,0.390116667,0.585966667,2016-06-16 00:00,1899-12-30 12:23:00,,1848,238,7,,1,5,0,0,0,0,0,0,1
59,35.364,-151,23.633,59.5894,-151.3938833,0.393883333,0.5894,2016-06-16 00:00,1899-12-30 12:18:00,,1847,238,8,,1,5,0,0,0,0,0,0,1
59,35.544,-151,23.927,59.5924,-151.3987833,0.398783333,0.5924,2016-06-16 00:00,1899-12-30 12:11:00,,1846,238,9,,1,5,0,0,0,0,0,0,1
59,35.775,-151,24.174,59.59625,-151.4029,0.4029,0.59625,2016-06-16 00:00,1899-12-30 11:54:00,,1845,238,10,,1,5,0,0,0,0,0,0,1
59,29.598,-151,38.987,59.4933,-151.6497833,0.649783333,0.4933,2016-07-27 00:00,1899-12-30 14:29:00,,1874,241,1,,,,0,0,0,0,0,1,1
59,30.549,-151,38.928,59.50915,-151.6488,0.6488,0.50915,2016-07-27 00:00,1899-12-30 14:11:00,,1873,241,2,,,,0,0,0,0,0,0,1
59,31.531,-151,39.03,59.52551667,-151.6505,0.6505,0.525516667,2016-07-27 00:00,1899-12-30 14:03:00,,1872,241,3,,,,0,0,0,0,0,0,1
59,32.157,-151,39.006,59.53595,-151.6501,0.6501,0.53595,2016-07-27 00:00,1899-12-30 13:33:00,,1871,241,4,,,,0,0,0,0,0,0,1
59,33.571,-151,39,59.55951667,-151.65,0.65,0.559516667,2016-07-27 00:00,1899-12-30 13:25:00,,1870,241,5,,,,0,0,0,0,0,0,1
59,34.207,-151,21.484,59.57011667,-151.3580667,0.358066667,0.570116667,2016-07-27 00:00,1899-12-30 11:56:00,,1864,240,1,,,,0,0,0,0,1,0,1
59,34.285,-151,21.755,59.57141667,-151.3625833,0.362583333,0.571416667,2016-07-27 00:00,1899-12-30 11:51:00,,1863,240,2,,,,0,0,0,0,0,0,1
59,34.463,-151,22.173,59.57438333,-151.36955,0.36955,0.574383333,2016-07-27 00:00,1899-12-30 11:44:00,,1862,240,3,,,,0,0,0,0,0,0,1
59,34.523,-151,39.017,59.57538333,-151.6502833,0.650283333,0.575383333,2016-07-27 00:00,1899-12-30 13:17:00,,1869,241,6,,,,0,0,0,0,0,0,1
59,34.591,-151,22.463,59.57651667,-151.3743833,0.374383333,0.576516667,2016-07-27 00:00,1899-12-30 11:37:00,loafing murres,1861,240,4,,,,0,0,0,0,0,0,1
59,34.74,-151,22.843,59.579,-151.3807167,0.380716667,0.579,2016-07-27 00:00,1899-12-30 11:32:00,,1860,240,5,,,,0,0,0,0,0,0,1
59,34.947,-151,23.128,59.58245,-151.3854667,0.385466667,0.58245,2016-07-27 00:00,1899-12-30 10:57:00,,1859,240,6,,,,0,0,0,0,0,0,1
59,35.155,-151,23.485,59.58591667,-151.3914167,0.391416667,0.585916667,2016-07-27 00:00,1899-12-30 10:50:00,,1858,240,7,,,,0,0,0,0,0,1,1
59,35.366,-151,23.714,59.58943333,-151.3952333,0.395233333,0.589433333,2016-07-27 00:00,1899-12-30 10:42:00,,1857,240,8,,,,0,0,0,0,0,0,1
59,35.536,-151,38.996,59.59226667,-151.6499333,0.649933333,0.592266667,2016-07-27 00:00,1899-12-30 12:59:00,,1868,241,7,,,,0,0,0,0,0,0,1
59,35.549,-151,24.042,59.59248333,-151.4007,0.4007,0.592483333,2016-07-27 00:00,1899-12-30 10:34:00,,1856,240,9,,,,0,0,0,0,1,0,1
59,35.764,-151,24.297,59.59606667,-151.40495,0.40495,0.596066667,2016-07-27 00:00,1899-12-30 10:18:00,,1855,240,10,,0,2,0,0,0,0,1,0,1
59,36.574,-151,39.032,59.60956667,-151.6505333,0.650533333,0.609566667,2016-07-27 00:00,1899-12-30 12:52:00,,1867,241,8,,,,1,0,0,0,0,0,1
59,37.569,-151,38.989,59.62615,-151.6498167,0.649816667,0.62615,2016-07-27 00:00,1899-12-30 12:44:00,,1866,241,9,,,,0,0,0,0,0,1,1
59,37.996,-151,38.88,59.63326667,-151.648,0.648,0.633266667,2016-07-27 00:00,1899-12-30 12:40:00,,1865,241,10,,,,0,0,0,0,0,0,1
