Collected as part of GulfWatch on predefined stations in Kachemak Bay concurrent with zooplankton and CTD
station,Date,time,Latitude_DD,Longitude_DD,Transect,StationN,Alexandrium.spp.,Asterionellopsis.spp.,Bacillaria.spp.,Bacteriastrum.spp.,Bacteriosira.spp.,Centric.diatoms,Cerataulina.spp.,Ceratium.furca,Ceratium.fusus,Ceratium.longipes,Chaetoceros.spp.,Coccolithophore.spp.,Cocconeis.sp.,Corethron.sp.,Corethron.spp.,Coscinodiscus.joneisanus,Coscinodiscus.spp.,Cylindrotheca.closterium,Detonula.spp.,Dictyocha.fibula,Dictyocha.spp.,Dinophysis.spp.,Ditylium.spp.,Ditylum.spp.,Entomoneis.spp.,Eucampia.spp.,Euglena,Fragilariopsis.spp.,Gonyaulax.spp.,Gonyaulax.vetor,Grammatophora.spp.,Guinardia.spp.,Hemiaulus.spp.,Heterocapsa.spp.,Heterocapsa.triquetra,Karenia.mikimotoi,Karenia.sp.,Kofoidinium.sp.,Lauderia.annulata,Lauderia.spp.,Leptocylindrus.medditerium,Leptocylindrus.spp.,Licmophora.spp.,Licomorpha.spp.,Lioloma.spp.,Melosira.spp.,Mesodinium.rubrum,naked.ciliates,Navicula.spp.,Nitzschia.spp.,Noctiluca.scintillans,Odontella.aurita,Odontella.spp.,Planktoniella.sol,Pleurosigma.spp.,Prorocentrum.lima,Prorocentrum.micans,Prorocentrum.spp.,Protoperidinium.spp.,Pseudo.nitzschia.spp.,Rhizosolenia.spp.,Scrippsiella,Scrippsiella.spp.,Skeletonema.spp.,Stephanopyxis.spp.,Striatella.spp.,Thalassionema.spp.,Thalassiosira.spp.,Thalassiosira.subtilis,tintinnids,unknown.centric.diatom..chain.forming.,unknown.centric.diatom..non.chain.forming.,unknown.dinflagellate,unknown.dinoflagellate,unknown.pennate.diatom
6_25,2013-11-06,,58.887,-153.158,6,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6_25,2014-04-06,,58.887,-153.158,6,114,0,0,0,0,0,0,0,0,0,0,3123.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,1487.5,0,0,0,446.25,0,0,0,0,0,0,0
6_25,2014-07-23,,58.887,-153.158,6,114,0,0,0,0,0,0,0,0,0,0,14280,0,0,0,0,0,0,0,0,0,595,0,0,2677.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,446.25,0,0,0,0,0,0,297.5,0,0,0,0,0,0,0
6_25,2014-07-23,,58.887,-153.158,6,114,0,0,0,0,0,0,0,0,0,0,8032.5,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338.75,0,0,0,0,0,0,0
6_25,2014-10-18,,58.887,-153.158,6,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2231.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6_25,2019-05-12,,58.887,-153.158,6,114,0,0,0,0,0,0,0,0,0,0,696.8019006,0,0,0,0,0,53.6001462,0,0,0,0,0,0,53.6001462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.2002924,0,0,0,0,0,0,53.6001462,2251.20614,0,0,0,0,0,107.2002924,0
6_3,2021-07-21,,59.197,-151.98,6,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6_3,2021-10-05,,59.197,-151.98,6,92,0,0,0,0,0,0,0,0,0,0,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6_5,2012-05-03,,59.175,-152.062,6,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6_5,2012-07-30,,59.175,-152.062,6,94,0,0,0,0,0,0,0,0,0,0,26775,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,14875
6_5,2012-10-28,,59.175,-152.062,6,94,0,0,0,0,0,0,0,0,0,0,5454.166667,99.16666667,0,0,0,0,0,0,0,0,0,0,0,99.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396.6666667,0,0,0,0,0,0,0,595,0,0,0,99.16666667,0,0,0
6_5,2013-04-19,,59.175,-152.062,6,94,0,0,0,0,0,0,0,0,0,0,9817.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,1041.25,0,0,0,0,0,0,2826.25,0,0,0,0,0,0,0
6_5,2013-07-22,,59.175,-152.062,6,94,0,0,0,0,0,0,0,0,0,148.75,247668.75,0,0,0,0,0,148.75,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6_5,2013-11-06,,59.175,-152.062,6,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6_5,2014-04-06,,59.175,-152.062,6,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6_5,2014-07-23,,59.175,-152.062,6,94,0,0,0,0,0,0,0,0,0,0,77498.75,0,0,0,0,0,0,0,0,0,1487.5,0,0,0,0,297.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,148.75,1338.75,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6_5,2014-07-23,,59.175,-152.062,6,94,0,0,0,0,0,0,0,0,0,0,35700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6_5,2014-10-18,,59.175,-152.062,6,94,0,0,0,0,0,0,0,0,0,892.5,3570,0,0,0,0,0,0,0,0,0,446.25,0,0,446.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6_5,2017-04-18,,59.175,-152.062,6,94,0,0,0,0,0,0,0,0,59,0,1272,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0
6_5,2017-07-26,,59.175,-152.062,6,94,0,0,0,0,0,0,0,78,0,0,67943,0,0,0,0,0,348.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,837,0,0,0,0,0,0,0
6_5,2017-11-02,,59.175,-152.062,6,94,0,0,0,0,0,0,0,0,48,0,386,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,0,0,0,0,0,0
6_5,2018-07-24,,59.175,-152.062,6,94,0,0,0,0,0,0,0,0,184,65,5937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.9543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,0,0,0,0,0,0,0
6_5,2018-09-17,,59.175,-152.062,6,94,0,0,0,0,0,0,0,0,0,0,379,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0
6_5,2019-02-07,,59.175,-152.062,6,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1.25,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25
6_5,2019-05-12,,59.175,-152.062,6,94,0,0,0,0,0,0,0,0,0,0,6110.416667,0,0,0,0,0,0,80.4002193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8000731,0,0,0,0,0,0,0,482.4013158,0,0,0,0,0,0,26.8000731,0,0,0,0,0,0,0,0,0,0,375.2010234,107.2002924,0,0,536.001462,0,0,26.8000731,402.0010965,0,0,0,0,0,0,0
6_5,2019-07-25,,59.175,-152.062,6,94,0,0,0,782.5621345,0,0,32.16008772,0,10.72002924,246.6,235.8406433,0,0,0,0,0,42.88011696,10.72002924,0,0,0,85.76023392,0,0,0,75.04020468,0,0,0,0,0,10.72002924,0,0,0,0,0,0,0,0,0,0,0,246.5606725,0,0,0,0,21.44005848,85.76023392,0,0,10.72002924,0,0,0,0,0,0,686.0818713,10.72002924,0,0,32.16008772,0,0,42.88011696,10.72002924,0,0,0,0,0,0,0
7_10,2012-05-03,,59.333,-152.782,7,75,0,0,0,0,0,0,0,0,0,0,14131.25,297.5,0,0,0,0,0,0,0,0,297.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892.5,0,0,0,595,0,0,0,0,0,0,0
7_10,2012-07-30,,59.333,-152.782,7,75,0,0,0,0,0,0,0,0,0,0,260610,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1785,0,0,0,0,0,0,0,8330,0,0,0,0,0,0,0
7_10,2012-10-29,,59.333,-152.782,7,75,0,0,0,0,0,0,0,99.16666667,0,99.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.16666667,0,0,0,0,0,0,0
7_10,2013-04-20,,59.333,-152.782,7,75,0,0,0,0,0,0,0,0,0,0,743.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7_10,2013-07-18,,59.333,-152.782,7,75,0,0,0,0,0,0,0,148.75,0,148.75,409806.25,0,0,0,0,0,0,892.5,0,0,148.75,297.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2677.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.5,8478.75,0,0,0,0,0,0,446.25,0,0,0,0,0,0,0,0
7_10,2014-07-23,,59.333,-152.782,7,75,0,0,0,0,0,0,1636.25,0,0,0,16362.5,0,0,0,0,0,0,0,0,0,743.75,892.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7_10,2014-07-23,,59.333,-152.782,7,75,0,0,0,0,0,0,0,0,0,0,8032.5,0,0,0,0,0,0,0,0,0,446.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7_10,2014-10-18,,59.333,-152.782,7,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0,446.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7_20,2012-05-03,,59.313,-152.13,7,85,0,0,0,0,0,0,0,0,0,0,13238.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6098.75,0,0,297.5,11156.25,0,0,0,0,0,0,0
7_20,2012-07-30,,59.313,-152.13,7,85,0,0,0,0,0,0,0,0,0,0,26180,0,0,0,0,0,1190,0,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,0,0,0,0,0,0,0
7_20,2012-10-28,,59.313,-152.13,7,85,0,0,0,0,0,0,0,0,0,99.16666667,694.1666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,99.16666667,0,0,0,0,0,0,0
7_20,2013-04-20,,59.313,-152.13,7,85,0,0,0,0,0,0,0,0,0,0,1933.75,0,0,0,0,0,297.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7_20,2013-07-18,,59.313,-152.13,7,85,0,0,0,0,0,0,0,446.25,0,446.25,452200,0,0,0,0,0,0,1338.75,0,0,743.75,297.5,0,148.75,0,0,0,0,0,0,0,297.5,0,0,0,0,0,0,0,0,0,11453.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22907.5,0,0,0,0,1338.75,0,0,0,0,0,0,0,0,0,0
7_20,2014-02-17,,59.313,-152.13,7,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0,0,0,0,0,0
7_20,2014-07-24,,59.313,-152.13,7,85,0,0,0,0,0,0,0,0,0,0,177607.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2677.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7_20,2014-10-18,,59.313,-152.13,7,85,0,0,0,0,0,0,0,0,0,446.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7_20,2017-04-19,,59.313,-152.13,7,85,0,0,0,0,0,0,0,85,0,0,4538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,0,0,0,0,0,56,0
7_20,2017-07-26,,59.313,-152.13,7,85,0,0,0,0,0,0,0,78,0,164,3836,0,0,0,0,0,0,0,0,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7_20,2017-11-02,,59.313,-152.13,7,85,0,0,0,0,0,0,0,0,88,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,49,0
7_20,2018-03-27,,59.313,-152.13,7,85,0,0,0,0,0,0,0,0,34,0,6729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.5,468,0,0,0,0,0,0,0,1284,0,0,0,0,0,0,0
7_20,2018-07-24,,59.313,-152.13,7,85,0,0,0,0,0,0,0,0,0,0,69433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,78,0,0,0,0,0,0,0,782,0,0,0,0,0,0,0
7_20,2018-09-17,,59.313,-152.13,7,85,0,0,0,0,0,0,0,248,74,0,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0
7_20,2019-02-07,,59.313,-152.13,7,85,0,0,0,0,0,0,0.625,0,0,0.625,0,0,0,0,0,0,1.875,1.25,0,0,0,0,0,0.625,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,3.75,0,0,0,0.625,0,0,0,0,0,0,0
7_20,2019-05-12,,59.313,-152.13,7,85,0,35.7334308,0,0,0,0,17.8667154,0,0,0,10219.76121,0,0,0,0,0,35.7334308,53.6001462,0,0,0,0,0,17.8667154,0,17.8667154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.2673002,0,0,0,0,0,0,17.8667154,0,0,0,0,0,0,0,0,0,0,357.334308,17.8667154,0,0,53.6001462,35.7334308,0,35.7334308,1822.404971,0,0,0,0,0,17.8667154,0
7_20,2019-07-25,,59.313,-152.13,7,85,0,0,0,60836.16594,0,0,0,0,0,589.6,536.001462,0,0,0,0,0,750.4020468,53.6001462,0,0,0,55.4751462,0,0,0,4824.013158,0,0,0,0,0,53.6001462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2197.605994,0,0,0,0,53.6001462,0,0,0,0,1768.804825,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7_4,2012-05-03,,59.347,-153.172,7,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0,0,0,0,0,2082.5,0,0,0,0,0,0,0
7_4,2012-10-29,,59.347,-153.172,7,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.3333333,0,0,0,0,0,0,0
7_4,2013-04-20,,59.347,-153.172,7,69,0,0,0,0,0,0,0,0,0,0,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7_4,2013-07-18,,59.347,-153.172,7,69,0,0,0,0,0,0,0,0,0,0,55483.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.5,0,0,0,0,0,0,0,0,0,148.75,297.5,0,446.25,0,0,2677.5,0,3570,1636.25,0,0,0,0,0,0,0
7_4,2014-02-17,,59.347,-153.172,7,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7_4,2014-04-07,,59.347,-153.172,7,69,0,0,0,0,0,0,0,0,0,0,4908.75,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3718.75,0,0,0,892.5,0,0,0,0,0,0,0
7_4,2014-07-24,,59.347,-153.172,7,69,0,0,0,0,0,0,0,0,0,0,6693.75,0,0,0,0,0,0,0,0,0,892.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7_4,2014-10-18,,59.347,-153.172,7,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.25,0,0,0,0,0,0,0
7_4,2017-04-19,,59.347,-153.172,7,69,0,0,0,0,0,0,0,78,0,0,5826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,0,0,0,0,0,0,0
9_1,2012-05-31,,59.5702,-151.3572,9,54,0,0,0,0,0,0,0,0,0,0,36592.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0
9_1,2012-05-31,,59.5702,-151.3572,9,54,0,0,0,0,0,0,0,0,0,0,40626.75159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.5923567,0,909.5541401,0,0,0,0,0,0,151.5923567,0,0,0,0,0,0,0
9_1,2012-05-31,,59.5702,-151.3572,9,54,0,0,0,0,0,0,0,0,0,0,88655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4462.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1785,0,0,0,0,0,0,0
9_1,2012-06-05,,59.5702,-151.3572,9,54,0,0,0,0,0,0,0,0,0,0,637245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8330,0,0,0,0,0,0,0,0,0,4165,4165,0,0,0,0,0,0,45815,0,0,0,0,0,0,0
9_1,2012-06-27,,59.5702,-151.3572,9,54,0,0,0,0,0,0,0,0,0,0,2511495,0,0,0,0,0,12495,0,0,0,0,0,0,0,0,0,0,0,0,0,4165,0,0,12495,0,0,0,0,0,0,0,58310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9_1,2012-07-12,,59.5702,-151.3572,9,54,0,0,0,0,0,0,0,0,0,0,201705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8330,0,0,0,0,0,0,0,595,0,0,0,0,595,0,0,0,0,2380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9_1,2012-08-31,,59.5702,-151.3572,9,54,0,0,0,0,0,0,0,0,0,0,95200,0,0,0,0,0,0,0,0,0,0,2380,0,7140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4760,0,0,4760,0,0,49980,0,0,138040,0,0,0,0,0,0,0,0
9_1,2012-09-21,,59.5702,-151.3572,9,54,0,0,0,0,0,0,0,595,0,2677.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5652.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185045,0,0,0,0,0,0,8925,8032.5,0,0,0,0,0,0,0
9_1,2012-10-12,,59.5702,-151.3572,9,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.75,0,0,0,0,0,0,0
9_1,2012-10-29,,59.5702,-151.3572,9,54,0,0,0,0,0,0,0,0,0,0,2776.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793.3333333,0,0,0,0,0,0,0
