SurveyName,Year,monthNominal,Match_Name,Transect,Station,Date_isotxt,Time,Cast#,Depth,Type,Lat_ddN,Lon_ddW
"S2024-06","2024","6","AlongBay_6","AlongBay","6","2024-06-13","12:30:51","","20","Chlorophyll","59.582966","-151.382211"
"S2024-06","2024","6","AlongBay_6","AlongBay","6","2024-06-13","12:25:00","","0","Phytoplankton","59.582966","-151.382211"
"S2024-06","2024","6","AlongBay_7","AlongBay","7","2024-06-13","12:35:28","7","","CTD","59.592733","-151.347523"
"S2024-06","2024","6","AlongBay_8","AlongBay","8","2024-06-13","12:47:15","8","81","CTD","59.613319","-151.292753"
"S2024-06","2024","6","AlongBay_9","AlongBay","9","2024-06-13","12:57:41","9","","CTD","59.631767","-151.249000"
"S2024-06","2024","6","AlongBay_10","AlongBay","10","2024-06-13","13:08:59","10","61","CTD","59.658448","-151.207140"
"S2024-06","2024","6","AlongBay_10","AlongBay","10","2024-06-13","13:20:00","","20","Chlorophyll","59.658448","-151.207140"
"S2024-06","2024","6","AlongBay_10","AlongBay","10","2024-06-13","13:20:00","","0","Phytoplankton","59.658448","-151.207140"
"S2024-06","2024","6","AlongBay_11","AlongBay","11","2024-06-13","13:26:41","11","53","CTD","59.687768","-151.162955"
"S2024-06","2024","6","AlongBay_12","AlongBay","12","2024-06-13","13:37:19","12","76","CTD","59.711783","-151.115652"
"S2024-06","2024","6","AlongBay_13","AlongBay","13","2024-06-13","13:50:52","13","25","CTD","59.741557","-151.056669"
"S2024-06","2024","6","9_1","9","1","2024-06-13","14:57:04","14","57","CTD","59.570403","-151.357318"
"S2024-06","2024","6","9_2","9","2","2024-06-13","15:08:09","15","73","CTD","59.571743","-151.362348"
"S2024-06","2024","6","9_3","9","3","2024-06-13","15:16:32","16","92","CTD","59.574604","-151.368464"
"S2024-06","2024","6","9_4","9","4","2024-06-13","15:25:43","17","92","CTD","59.576091","-151.374503"
"S2024-06","2024","6","9_5","9","5","2024-06-13","15:33:09","18","95","CTD","59.579430","-151.379121"
"S2024-06","2024","6","9_6","9","6","2024-06-13","15:42:11","19","100","CTD","59.582459","-151.385505"
"S2024-06","2024","6","9_7","9","7","2024-06-13","15:50:47","20","99","CTD","59.586015","-151.389882"
"S2024-06","2024","6","9_8","9","8","2024-06-13","15:59:50","21","92","CTD","59.589505","-151.394038"
"S2024-06","2024","6","9_9","9","9","2024-06-13","16:07:16","22","78","CTD","59.592616","-151.399883"
"S2024-06","2024","6","9_10","9","10","2024-06-13","16:13:56","23","60","CTD","59.596397","-151.404511"
"S2024-07","2024","7","6_3","6","3","2024-07-18","11:28:05","1","105","CTD","59.202534","-151.989895"
"S2024-07","2024","7","6_3","6","3","2024-07-18","11:30:00","","20","Chlorophyll","59.202534","-151.989895"
"S2024-07","2024","7","6_3","6","3","2024-07-18","11:30:00","","0","Phytoplankton","59.202534","-151.989895"
"S2024-07","2024","7","7_22","7","22","2024-07-18","12:05:46","2","81","CTD","59.310125","-152.062980"
"S2024-07","2024","7","AlongBay_PGRM","AlongBay","PGRM","2024-07-18","12:24:10","3","67","CTD","59.391223","-152.042210"
"S2024-07","2024","7","AlongBay_POGI","AlongBay","POGI","2024-07-18","12:39:10","4","101","CTD","59.451398","-152.000032"
"S2024-07","2024","7","AlongBay_1","AlongBay","1","2024-07-18","13:03:33","5","74","CTD","59.497490","-151.888482"
"S2024-07","2024","7","AlongBay_2","AlongBay","2","2024-07-18","13:24:12","6","124","CTD","59.516616","-151.736852"
"S2024-07","2024","7","AlongBay_3","AlongBay","3","2024-07-18","13:40:17","7","110","CTD","59.524328","-151.650257"
"S2024-07","2024","7","AlongBay_4","AlongBay","4","2024-07-18","14:09:57","8","154","CTD","59.551218","-151.529308"
"S2024-07","2024","7","AlongBay_5","AlongBay","5","2024-07-18","14:26:05","9","174","CTD","59.562717","-151.460696"
"S2024-07","2024","7","AlongBay_6","AlongBay","6","2024-07-18","14:43:37","10","102","CTD","59.582831","-151.383757"
"S2024-07","2024","7","AlongBay_6","AlongBay","6","2024-07-18","14:45:00","","0","Phytoplankton","59.582831","-151.383757"
"S2024-07","2024","7","AlongBay_6","AlongBay","6","2024-07-18","14:48:00","","20","Chlorophyll","59.582831","-151.383757"
"S2024-07","2024","7","AlongBay_7","AlongBay","7","2024-07-18","15:03:15","11","146","CTD","59.592519","-151.348588"
"S2024-07","2024","7","AlongBay_8","AlongBay","8","2024-07-18","15:30:31","12","81","CTD","59.612651","-151.296501"
"S2024-07","2024","7","AlongBay_9","AlongBay","9","2024-07-18","15:41:57","13","68","CTD","59.632351","-151.249557"
"S2024-07","2024","7","AlongBay_10","AlongBay","10","2024-07-18","15:53:52","14","65","CTD","59.658307","-151.209262"
"S2024-07","2024","7","AlongBay_10","AlongBay","10","2024-07-18","15:56:00","","0","Phytoplankton","59.658307","-151.209262"
"S2024-07","2024","7","AlongBay_10","AlongBay","10","2024-07-18","15:59:00","","20","Chlorphyll","59.658307","-151.209262"
"S2024-07","2024","7","AlongBay_11","AlongBay","11","2024-07-18","16:14:11","15","55","CTD","59.685153","-151.167664"
"S2024-07","2024","7","AlongBay_12","AlongBay","12","2024-07-18","16:25:41","16","79","CTD","59.710415","-151.118250"
"S2024-07","2024","7","AlongBay_13","AlongBay","13","2024-07-18","16:39:14","17","27","CTD","59.742518","-151.055252"
"S2024-07","2024","7","AlongBay_13","AlongBay","13","2024-07-18","16:43:17","18","28","CTD","59.742820","-151.054453"
"S2024-07","2024","7","4_10","4","10","2024-07-19","09:53:00","19","12","CTD","59.634163","-151.646622"
"S2024-07","2024","7","4_9","4","9","2024-07-19","09:58:29","20","23","CTD","59.626219","-151.649123"
"S2024-07","2024","7","4_8","4","8","2024-07-19","10:05:40","21","26.8","CTD","59.609532","-151.649746"
"S2024-07","2024","7","4_7","4","7","2024-07-19","10:13:24","22","33.9","CTD","59.591666","-151.649593"
"S2024-07","2024","7","4_6","4","6","2024-07-19","10:20:22","23","60.8","CTD","59.574643","-151.650526"
"S2024-07","2024","7","4_5","4","5","2024-07-19","10:28:16","24","77","CTD","59.558858","-151.650056"
"S2024-07","2024","7","4_4","4","4","2024-07-19","10:38:00","25","86","CTD","59.543024","-151.650414"
"S2024-07","2024","7","4_3","4","3","2024-07-19","10:48:22","26","106","CTD","59.527061","-151.650586"
"S2024-07","2024","7","4_2","4","2","2024-07-19","10:59:40","27","100","CTD","59.508549","-151.650794"
"S2024-07","2024","7","4_1","4","1","2024-07-19","11:08:52","28","18","CTD","59.491965","-151.650182"
"S2024-07","2024","7","9_1","9","1","2024-07-19","12:17:21","29","55","CTD","59.570459","-151.356398"
"S2024-07","2024","7","9_2","9","2","2024-07-19","12:22:43","30","78","CTD","59.572018","-151.363028"
"S2024-07","2024","7","9_3","9","3","2024-07-19","12:30:28","31","93","CTD","59.574777","-151.370732"
"S2024-07","2024","7","9_4","9","4","2024-07-19","12:42:18","32","95","CTD","59.576365","-151.372919"
"S2024-07","2024","7","9_5","9","5","2024-07-19","12:49:48","33","98","CTD","59.579587","-151.379289"
"S2024-07","2024","7","9_6","9","6","2024-07-19","12:57:42","34","102","CTD","59.582879","-151.385106"
"S2024-07","2024","7","9_7","9","7","2024-07-19","13:10:52","35","101","CTD","59.586104","-151.390337"
"S2024-07","2024","7","9_8","9","8","2024-07-19","13:18:41","36","95","CTD","59.589374","-151.393947"
"S2024-07","2024","7","9_9","9","9","2024-07-19","13:26:56","37","81","CTD","59.593036","-151.399528"
"S2024-07","2024","7","9_10","9","10","2024-07-19","13:33:17","38","63","CTD","59.596197","-151.403592"
"S2024-08","2024","8","AlongBay_1","AlongBay","1","2024-08-26","10:55:30","1","72","CTD","59.500095","-151.888957"
"S2024-08","2024","8","AlongBay_2","AlongBay","2","2024-08-26","11:17:16","2","122","CTD","59.517555","-151.729410"
"S2024-08","2024","8","AlongBay_3","AlongBay","3","2024-08-26","11:33:57","3","108","CTD","59.524779","-151.650290"
"S2024-08","2024","8","AlongBay_4","AlongBay","4","2024-08-26","11:58:00","4","153","CTD","59.551935","-151.530512"
"S2024-08","2024","8","AlongBay_5","AlongBay","5","2024-08-26","12:15:24","5","169","CTD","59.563161","-151.460283"
"S2024-08","2024","8","AlongBay_6","AlongBay","6","2024-08-26","12:33:53","6","99","CTD","59.581513","-151.385649"
"S2024-08","2024","8","AlongBay_6","AlongBay","6","2024-08-26","12:45:00","","0","Phytoplankton","59.581513","-151.385649"
"S2024-08","2024","8","AlongBay_6","AlongBay","6","2024-08-26","12:50:00","","70","Zooplankton","59.581513","-151.385649"
"S2024-08","2024","8","AlongBay_7","AlongBay","7","2024-08-26","12:57:34","7","144","CTD","59.592170","-151.349729"
"S2024-08","2024","8","AlongBay_8","AlongBay","8","2024-08-26","13:11:57","8","79","CTD","59.613127","-151.295021"
"S2024-08","2024","8","AlongBay_9","AlongBay","9","2024-08-26","13:24:00","9","66","CTD","59.631938","-151.249965"
"S2024-08","2024","8","AlongBay_10","AlongBay","10","2024-08-26","13:32:11","10","62","CTD","59.658114","-151.208911"
"S2024-08","2024","8","AlongBay_10","AlongBay","10","2024-08-26","13:40:00","","0","Phytoplankton","59.658114","-151.208911"
"S2024-08","2024","8","AlongBay_10","AlongBay","10","2024-08-26","13:42:00","","20","Chlorophyll","59.658114","-151.208911"
"S2024-08","2024","8","AlongBay_11","AlongBay","11","2024-08-26","13:47:39","11","53","CTD","59.686797","-151.165486"
"S2024-08","2024","8","AlongBay_12","AlongBay","12","2024-08-26","13:58:57","12","","CTD","59.712076","-151.115946"
"S2024-08","2024","8","AlongBay_13","AlongBay","13","2024-08-26","14:12:04","13","24","CTD","59.741930","-151.057389"
"S2024-08","2024","8","9_1","9","1","2024-08-26","14:51:08","14","63","CTD","59.570763","-151.358137"
"S2024-08","2024","8","9_2","9","2","2024-08-26","14:55:22","15","74","CTD","59.571778","-151.362330"
"S2024-08","2024","8","9_3","9","3","2024-08-26","15:03:17","16","90","CTD","59.574116","-151.368605"
"S2024-08","2024","8","9_4","9","4","2024-08-26","15:09:22","17","90","CTD","59.576430","-151.372649"
"S2024-08","2024","8","9_5","9","5","2024-08-26","15:16:35","18","94","CTD","59.579061","-151.378991"
"S2024-08","2024","8","9_6","9","6","2024-08-26","15:25:29","19","99","CTD","59.582182","-151.384874"
"S2024-08","2024","8","9_7","9","7","2024-08-26","15:32:23","20","99","CTD","59.585360","-151.388890"
"S2024-08","2024","8","9_8","9","8","2024-08-26","15:41:24","21","94","CTD","59.588632","-151.394319"
"S2024-08","2024","8","9_9","9","9","2024-08-26","15:48:07","22","83","CTD","59.591910","-151.398313"
"S2024-08","2024","8","9_10","9","10","2024-08-26","15:56:21","23","63","CTD","59.595628","-151.403523"
"S2024-09","2024","9","9_10","9","10","2024-09-26","10:36:50","4","","CTD","59.596280","-151.403390"
"S2024-09","2024","9","9_9","9","9","2024-09-26","10:43:39","5","","CTD","59.592442","-151.399051"
"S2024-09","2024","9","9_8","9","8","2024-09-26","10:51:17","6","","CTD","59.589161","-151.394328"
"S2024-09","2024","9","9_7","9","7","2024-09-26","11:00:37","7","","CTD","59.585965","-151.389350"
"S2024-09","2024","9","9_6","9","6","2024-09-26","11:07:28","8","","CTD","59.582542","-151.384646"
"S2024-09","2024","9","9_5","9","5","2024-09-26","11:15:21","9","","CTD","59.579336","-151.379359"
"S2024-09","2024","9","9_4","9","4","2024-09-26","11:24:29","10","","CTD","59.576804","-151.372669"
"S2024-09","2024","9","9_3","9","3","2024-09-26","11:31:43","11","","CTD","59.574544","-151.368436"
"S2024-09","2024","9","9_2","9","2","2024-09-26","11:39:22","12","","CTD","59.571944","-151.362166"
"S2024-09","2024","9","9_1","9","1","2024-09-26","11:47:18","13","","CTD","59.570461","-151.357250"
"S2024-09","2024","9","AlongBay_3","AlongBay","3","2024-09-26","12:34:58","14","","CTD","59.524901","-151.649119"
"S2024-09","2024","9","AlongBay_3","AlongBay","3","2024-09-26","12:40:00","","0","Chlorophyll","59.524901","-151.649119"
"S2024-09","2024","9","AlongBay_3","AlongBay","3","2024-09-26","12:43:00","","","Phytoplankton","59.524901","-151.649119"
"S2024-09","2024","9","AlongBay_4","AlongBay","4","2024-09-26","12:59:57","15","","CTD","59.551053","-151.534620"
"S2024-09","2024","9","AlongBay_5","AlongBay","5","2024-09-26","13:15:12","16","","CTD","59.563027","-151.460021"
"S2024-09","2024","9","AlongBay_6","AlongBay","6","2024-09-26","13:32:32","17","","CTD","59.582478","-151.384616"
"S2024-09","2024","9","AlongBay_6","AlongBay","6","2024-09-26","13:41:30","","0","Phytoplankton","59.582478","-151.384616"
"S2024-09","2024","9","AlongBay_6","AlongBay","6","2024-09-26","13:41:44","","20","Chlorophyll","59.582478","-151.384616"
"S2024-09","2024","9","AlongBay_7","AlongBay","7","2024-09-26","13:46:14","18","","CTD","59.592244","-151.349913"
"S2024-09","2024","9","AlongBay_8","AlongBay","8","2024-09-26","14:00:26","19","","CTD","59.612954","-151.295117"
"S2024-09","2024","9","AlongBay_9","AlongBay","9","2024-09-26","14:14:05","20","","CTD","59.632139","-151.249468"
"S2024-09","2024","9","AlongBay_10","AlongBay","10","2024-09-26","14:25:06","21","","CTD","59.658342","-151.208171"
"S2024-09","2024","9","AlongBay_10","AlongBay","10","2024-09-26","14:32:13","","20","Chlorophyll","59.658342","-151.208171"
"S2024-09","2024","9","AlongBay_10","AlongBay","10","2024-09-26","14:25:00","","0","Phytoplankton","59.658342","-151.208171"
"S2024-09","2024","9","AlongBay_11","AlongBay","11","2024-09-26","14:39:38","22","","CTD","59.686958","-151.165365"
"S2024-09","2024","9","AlongBay_12","AlongBay","12","2024-09-26","14:52:21","23","","CTD","59.712279","-151.115466"
"S2024-09","2024","9","AlongBay_13","AlongBay","13","2024-09-26","15:04:15","24","","CTD","59.741994","-151.057142"
"S2024-09","2024","9","4_10","4","10","2024-09-27","10:46:28","25","18","CTD","59.633764","-151.650944"
"S2024-09","2024","9","4_9","4","9","2024-09-27","10:51:26","26","28","CTD","59.624971","-151.650176"
"S2024-09","2024","9","4_8","4","8","2024-09-27","11:01:07","27","","CTD","59.608715","-151.650353"
"S2024-09","2024","9","4_7","4","7","2024-09-27","11:11:11","28","37","CTD","59.592174","-151.649660"
"S2024-09","2024","9","4_6","4","6","2024-09-27","11:19:20","29","63.","CTD","59.574972","-151.649966"
"S2024-09","2024","9","4_5","4","5","2024-09-27","11:28:06","30","","CTD","59.558372","-151.650865"
"S2024-09","2024","9","4_4","4","4","2024-09-27","11:38:28","31","89","CTD","59.541689","-151.649924"
"S2024-09","2024","9","4_3","4","3","2024-09-27","11:46:58","32","109","CTD","59.524897","-151.650454"
"S2024-09","2024","9","4_2","4","2","2024-09-27","11:57:06","33","102","CTD","59.508302","-151.649871"
"S2024-09","2024","9","4_1","4","1","2024-09-27","12:08:05","34","","CTD","59.491579","-151.649915"
"S2024-09","2024","9","AlongBay_2","AlongBay","2","2024-09-27","12:19:57","35","122","CTD","59.518095","-151.727315"
"S2024-09","2024","9","AlongBay_1","AlongBay","1","2024-09-27","12:47:52","36","72","CTD","59.500496","-151.887427"
"S2024-09","2024","9","AlongBay_POGI","AlongBay","POGI","2024-09-27","13:12:34","37","106","CTD","59.450165","-151.999278"
"S2024-09","2024","9","AlongBay_PGRM","AlongBay","PGRM","2024-09-27","13:30:09","38","70","CTD","59.392418","-152.042981"
"S2024-09","2024","9","7_22","7","22","2024-09-27","13:52:42","39","76","CTD","59.310049","-152.064558"
"S2024-09","2024","9","6_3","6","3","2024-09-27","14:21:44","40","106","CTD","59.197500","-151.980609"
"S2024-10","2024","10","AlongBay_1","AlongBay","1","2024-10-10","10:57:19","41","10","CTD","59.500141","-151.885029"
"S2024-10","2024","10","AlongBay_1","AlongBay","1","2024-10-10","11:01:32","42","72","CTD","59.500141","-151.885029"
"S2024-10","2024","10","AlongBay_2","AlongBay","2","2024-10-10","11:22:45","43","121","CTD","59.518200","-151.726955"
"S2024-10","2024","10","AlongBay_3","AlongBay","3","2024-10-10","11:42:30","44","108","CTD","59.525848","-151.649593"
"S2024-10","2024","10","AlongBay_3","AlongBay","3","2024-10-10","11:45:19","","20","Chlorophyll","59.525848","-151.649593"
"S2024-10","2024","10","AlongBay_4","AlongBay","4","2024-10-10","12:04:34","45","154","CTD","59.552227","-151.530498"
"S2024-10","2024","10","AlongBay_5","AlongBay","5","2024-10-10","12:20:18","46","169","CTD","59.563308","-151.459399"
"S2024-10","2024","10","AlongBay_6","AlongBay","6","2024-10-10","12:37:51","47","100","CTD","59.582461","-151.385269"
"S2024-10","2024","10","AlongBay_6","AlongBay","6","2024-10-10","12:45:00","","20","Chlorophyll","59.582461","-151.385269"
"S2024-10","2024","10","AlongBay_6","AlongBay","6","2024-10-10","12:37:00","","0","Phytoplankton","59.582461","-151.385269"
"S2024-10","2024","10","AlongBay_7","AlongBay","7","2024-10-10","12:49:56","48","144","CTD","59.592106","-151.348752"
"S2024-10","2024","10","AlongBay_8","AlongBay","8","2024-10-10","13:04:36","49","80","CTD","59.613088","-151.294805"
"S2024-10","2024","10","AlongBay_9","AlongBay","9","2024-10-10","13:16:01","50","66","CTD","59.632720","-151.248351"
"S2024-10","2024","10","AlongBay_10","AlongBay","10","2024-10-10","13:26:18","51","","CTD","59.657519","-151.208891"
"S2024-10","2024","10","AlongBay_11","AlongBay","11","2024-10-10","13:40:13","52","54","CTD","59.686886","-151.165348"
"S2024-10","2024","10","AlongBay_12","AlongBay","12","2024-10-10","13:53:10","53","76","CTD","59.712466","-151.114913"
"S2024-10","2024","10","AlongBay_12","AlongBay","12","2024-10-10","13:55:00","","66","Zooplankton","59.712466","-151.114913"
"S2024-10","2024","10","AlongBay_13","AlongBay","13","2024-10-10","14:06:59","54","25","CTD","59.742198","-151.057587"
"S2024-10","2024","10","9_1","9","1","2024-10-10","14:43:48","55","70","CTD","59.569263","-151.359232"
"S2024-10","2024","10","9_2","9","2","2024-10-10","14:49:44","56","76","CTD","59.572102","-151.363041"
"S2024-10","2024","10","9_3","9","3","2024-10-10","14:57:09","57","91","CTD","59.574197","-151.370725"
"S2024-10","2024","10","9_4","9","4","2024-10-10","15:03:16","58","94","CTD","59.576697","-151.374111"
"S2024-10","2024","10","9_5","9","5","2024-10-10","15:12:07","59","97","CTD","59.579492","-151.379966"
"S2024-10","2024","10","9_6","9","6","2024-10-10","15:20:10","60","100","CTD","59.583081","-151.385520"
"S2024-10","2024","10","9_7","9","7","2024-10-10","15:26:37","61","99","CTD","59.586025","-151.389878"
"S2024-10","2024","10","9_8","9","8","2024-10-10","15:35:07","62","92","CTD","59.589240","-151.394533"
"S2024-10","2024","10","9_9","9","9","2024-10-10","16:20:25","63","","CTD","59.592411","-151.399860"
"S2024-10","2024","10","9_10","9","10","2024-10-10","16:27:16","64","","CTD","59.596077","-151.403767"
"S2024-11","2024","11","AlongBay_13","AlongBay","13","2024-11-21","11:38:38","1","24.6","CTD","59.742354","-151.056859"
"S2024-11","2024","11","AlongBay_11","AlongBay","11","2024-11-21","11:57:18","3","54","CTD","59.687433","-151.164617"
"S2024-11","2024","11","AlongBay_10","AlongBay","10","2024-11-21","12:06:05","4","62","CTD","59.658858","-151.208201"
"S2024-11","2024","11","AlongBay_9","AlongBay","9","2024-11-21","12:16:11","5","66","CTD","59.632510","-151.249982"
"S2024-11","2024","11","AlongBay_8","AlongBay","8","2024-11-21","12:25:21","6","80","CTD","59.611905","-151.296362"
"S2024-11","2024","11","AlongBay_7","AlongBay","7","2024-11-21","12:34:49","7","144","CTD","59.592622","-151.348821"
"S2024-11","2024","11","AlongBay_6","AlongBay","6","2024-11-21","12:46:32","8","100","CTD","59.581766","-151.387899"
"S2024-11","2024","11","AlongBay_6","AlongBay","6","2024-11-21","12:51:56","9","100","CTD","59.581766","-151.387899"
"S2024-11","2024","11","AlongBay_5","AlongBay","5","2024-11-21","13:04:24","10","173","CTD","59.562418","-151.463193"
"S2024-11","2024","11","AlongBay_4","AlongBay","4","2024-11-21","13:18:08","11","154","CTD","59.551898","-151.529822"
"S2024-11","2024","11","AlongBay_3","AlongBay","3","2024-11-21","13:37:53","12","106","CTD","59.527923","-151.646504"
"S2024-11","2024","11","9_1","9","1","2024-11-21","14:33:56","14","55","CTD","59.570091","-151.357150"
"S2024-11","2024","11","9_2","9","2","2024-11-21","14:39:28","15","77","CTD","59.571932","-151.362909"
"S2024-11","2024","11","9_3","9","3","2024-11-21","14:45:43","16","94","CTD","59.574713","-151.369273"
"S2024-11","2024","11","9_4","9","4","2024-11-21","14:52:27","17","94","CTD","59.577345","-151.374712"
"S2024-11","2024","11","9_5","9","5","2024-11-21","14:59:26","18","98","CTD","59.580142","-151.380564"
"S2024-11","2024","11","9_6","9","6","2024-11-21","15:06:33","","101","CTD","59.583138","-151.386077"
"S2024-11","2024","11","9_7","9","7","2024-11-21","15:13:23","19","100","CTD","59.586193","-151.389677"
"S2024-11","2024","11","9_8","9","8","2024-11-21","15:20:25","20","92","CTD","59.589836","-151.395403"
"S2024-11","2024","11","9_9","9","9","2024-11-21","15:26:29","21","80","CTD","59.592749","-151.399831"
"S2024-11","2024","11","9_10","9","10","2024-11-21","15:32:52","22","59","CTD","59.596852","-151.404119"
"S2024-11","2024","11","AlongBay_12","AlongBay","12","2024-11-21","11:47:00","2","","CTD","",""
"S2024-11","2024","11","AlongBay_2","AlongBay","2","2024-11-21","13:55:00","13","","CTD","",""
"S2024-12","2024","12","AlongBay_2","AlongBay","2","2024-12-18","10:58:27","1","120","CTD","59.517999","-151.728107"
"S2024-12","2024","12","AlongBay_3","AlongBay","3","2024-12-18","11:16:00","2","107","CTD","59.524966","-151.649953"
"S2024-12","2024","12","AlongBay_4","AlongBay","4","2024-12-18","11:40:28","3","155","CTD","59.552157","-151.529822"
"S2024-12","2024","12","AlongBay_5","AlongBay","5","2024-12-18","11:57:28","4","170","CTD","59.563141","-151.459905"
"S2024-12","2024","12","AlongBay_6","AlongBay","6","2024-12-18","12:23:42","5","101","CTD","59.582502","-151.384330"
"S2024-12","2024","12","AlongBay_7","AlongBay","7","2024-12-18","12:38:44","6","146","CTD","59.591949","-151.349826"
"S2024-12","2024","12","AlongBay_8","AlongBay","8","2024-12-18","12:54:06","7","81","CTD","59.613117","-151.294817"
"S2024-12","2024","12","AlongBay_9","AlongBay","9","2024-12-18","13:06:14","8","68","CTD","59.632123","-151.249887"
"S2024-12","2024","12","AlongBay_10","AlongBay","10","2024-12-18","13:18:10","9","65","CTD","59.658364","-151.208534"
"S2024-12","2024","12","9_1","9","1","2024-12-18","14:02:32","11","62","CTD","59.570004","-151.357303"
"S2024-12","2024","12","9_2","9","2","2024-12-18","14:08:46","12","77","CTD","59.571664","-151.362335"
"S2024-12","2024","12","9_3","9","3","2024-12-18","14:15:45","13","95","CTD","59.574468","-151.369116"
"S2024-12","2024","12","9_4","9","4","2024-12-18","14:25:11","14","96","CTD","59.576397","-151.374080"
"S2024-12","2024","12","9_5","9","5","2024-12-18","14:30:58","15","99","CTD","59.579359","-151.379811"
"S2024-12","2024","12","9_6","9","6","2024-12-18","14:38:10","16","103","CTD","59.582435","-151.385226"
"S2024-12","2024","12","9_7","9","7","2024-12-18","14:46:43","17","109","CTD","59.585776","-151.390120"
"S2024-12","2024","12","9_8","9","8","2024-12-18","14:53:42","18","96","CTD","59.589083","-151.394418"
"S2024-12","2024","12","9_9","9","9","2024-12-18","15:01:08","19","82","CTD","59.592684","-151.399652"
"S2024-12","2024","12","9_10","9","10","2024-12-18","15:08:18","20","64","CTD","59.596083","-151.404143"
"S2024-12","2024","12","AlongBay_11","AlongBay","11","2024-12-18","13:34:00","10","","CTD","",""
"S2025-01","2025","1","AlongBay_13","AlongBay","13","2025-01-14","10:59:54","1","26","CTD","59.742108","-151.056857"
"S2025-01","2025","1","AlongBay_13","AlongBay","13","2025-01-14","11:02:00","2","26","CTD","59.742108","-151.056857"
"S2025-01","2025","1","AlongBay_12","AlongBay","12","2025-01-14","11:11:56","3","78","CTD","59.712121","-151.115254"
"S2025-01","2025","1","AlongBay_11","AlongBay","11","2025-01-14","11:23:08","4","56","CTD","59.687319","-151.164436"
"S2025-01","2025","1","AlongBay_10","AlongBay","10","2025-01-14","11:32:57","5","64","CTD","59.658833","-151.207541"
"S2025-01","2025","1","AlongBay_10","AlongBay","10","2025-01-14","11:43:39","","0","Phytoplankton","59.658833","-151.207541"
"S2025-01","2025","1","AlongBay_10","AlongBay","10","2025-01-14","11:40:00","","20","Chlorophyll","59.658833","-151.207541"
"S2025-01","2025","1","AlongBay_9","AlongBay","9","2025-01-14","11:50:00","6","68","CTD","59.632476","-151.249632"
"S2025-01","2025","1","AlongBay_8","AlongBay","8","2025-01-14","12:02:43","7","82","CTD","59.632141","-151.250564"
"S2025-01","2025","1","AlongBay_7","AlongBay","7","2025-01-14","12:14:40","8","147","CTD","59.592227","-151.349070"
"S2025-01","2025","1","AlongBay_6","AlongBay","6","2025-01-14","12:30:15","9","103","CTD","59.582814","-151.384339"
"S2025-01","2025","1","AlongBay_6","AlongBay","6","2025-01-14","12:38:30","","20","Chlorophyll","59.582814","-151.384339"
"S2025-01","2025","1","AlongBay_6","AlongBay","6","2025-01-14","12:38:49","","0","Phytoplankton","59.582814","-151.384339"
"S2025-01","2025","1","AlongBay_5","AlongBay","5","2025-01-14","12:49:52","10","","CTD","59.563349","-151.458763"
"S2025-01","2025","1","AlongBay_4","AlongBay","4","2025-01-14","13:05:00","11","160","CTD","59.553128","-151.527939"
"S2025-01","2025","1","AlongBay_3","AlongBay","3","2025-01-14","13:26:00","12","111","CTD","59.525926","-151.648462"
"S2025-01","2025","1","AlongBay_3","AlongBay","3","2025-01-14","13:32:18","","0","Phytoplankton","59.525926","-151.648462"
"S2025-01","2025","1","AlongBay_3","AlongBay","3","2025-01-14","13:32:00","","20","Chlorophyll","59.525926","-151.648462"
"S2025-01","2025","1","AlongBay_2","AlongBay","2","2025-01-14","13:45:12","13","125","CTD","59.518323","-151.726270"
"S2025-01","2025","1","9_1","9","1","2025-01-14","14:20:24","14","59","CTD","59.570070","-151.357290"
"S2025-01","2025","1","9_2","9","2","2025-01-14","14:25:42","15","78","CTD","59.571608","-151.362636"
"S2025-01","2025","1","9_3","9","3","2025-01-14","14:30:24","16","97","CTD","59.574746","-151.368911"
"S2025-01","2025","1","9_4","9","4","2025-01-14","14:38:23","17","98","CTD","59.576691","-151.373356"
"S2025-01","2025","1","9_5","9","5","2025-01-14","14:46:58","18","100","CTD","59.579283","-151.379722"
"S2025-01","2025","1","9_6","9","6","2025-01-14","14:53:49","19","100","CTD","59.582673","-151.385366"
"S2025-01","2025","1","9_7","9","7","2025-01-14","15:01:12","20","104","CTD","59.586026","-151.389766"
"S2025-01","2025","1","9_8","9","8","2025-01-14","15:08:50","21","96","CTD","59.589372","-151.394774"
"S2025-01","2025","1","9_9","9","9","2025-01-14","15:15:55","22","84","CTD","59.592586","-151.399516"
"S2025-01","2025","1","9_10","9","10","2025-01-14","15:22:24","23","65","CTD","59.595866","-151.404200"
"S2025-02","2025","2","AlongBay_13","AlongBay","13","2025-02-12","10:29:48","2","27","CTD","59.741671","-151.058156"
"S2025-02","2025","2","AlongBay_12","AlongBay","12","2025-02-12","10:41:30","3","78","CTD","59.711622","-151.116361"
"S2025-02","2025","2","AlongBay_11","AlongBay","11","2025-02-12","10:53:21","4","55","CTD","59.687235","-151.163832"
"S2025-02","2025","2","AlongBay_10","AlongBay","10","2025-02-12","11:03:48","5","63","CTD","59.659114","-151.207787"
"S2025-02","2025","2","AlongBay_9","AlongBay","9","2025-02-12","11:24:40","6","68","CTD","59.631997","-151.249751"
"S2025-02","2025","2","AlongBay_8","AlongBay","8","2025-02-12","11:36:05","7","82","CTD","59.613541","-151.293252"
