Date,Transect,Station,Tide,Time,Mesh,Sample ID,Species,RTotal,RC1,RC2,RC3,RC4,RFC4,RMC4,RC5,RFC5,RMC5,RFA,RMA,RUnknown,Flow,Water Sampled (m3),Split,Total,C1,C2,C3,C4,FC4,MC4,C5,FC5,MC5,FA,MA,Unknown,,
29-Aug-16,3,13,,14:14,333,3_13_08292016,Aequorea,5,,,,,,,,,,,,,20,5.66,2,1.766784452,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
29-Aug-16,3,13,,14:14,333,3_13_08292016,Autolytus,4,,,,,,,,,,,,,20,5.66,2,1.413427562,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
29-Aug-16,3,13,,14:14,333,3_13_08292016,Spionidae,4,,,,,,,,,,,,,20,5.66,2,1.413427562,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
29-Aug-16,3,13,,14:14,333,3_13_08292016,Centropages abdominalis,3,,,,,,,,1,,1,1,,20,5.66,2,1.060070671,0,0,0,0,0,0,0,0.35335689,0,0.35335689,0.35335689,0,333 micromesh,
29-Aug-16,3,13,,14:14,333,3_13_08292016,Crab zoea,2,,,,,,,,,,,,,20,5.66,2,0.706713781,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
29-Aug-16,3,13,,14:14,333,3_13_08292016,Euphysa flammea,2,,,,,,,,,,,,,20,5.66,2,0.706713781,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
29-Aug-16,3,13,,14:14,333,3_13_08292016,Stomotoca atra,2,,,,,,,,,,,,,20,5.66,2,0.706713781,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
29-Aug-16,3,13,,14:14,333,3_13_08292016,Veliger (Gastropoda),2,,,,,,,,,,,,,20,5.66,2,0.706713781,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
29-Aug-16,3,13,,14:14,333,3_13_08292016,Proboscidactyla flavicirrata,2,,,,,,,,,,,,,20,5.66,2,0.706713781,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
29-Aug-16,3,13,,14:14,333,3_13_08292016,Tisbe sp.,1,,,,,,,,,,,1,,20,5.66,2,0.35335689,0,0,0,0,0,0,0,0,0,0,0.35335689,0,333 micromesh,
29-Aug-16,3,13,,14:14,333,3_13_08292016,Mesocalanus tenuicornis,1,,,,,1,,,,,,,,20,5.66,2,0.35335689,0,0,0,0,0.35335689,0,0,0,0,0,0,0,333 micromesh,
29-Aug-16,3,13,,14:14,333,3_13_08292016,Holothuroidea larvae,1,,,,,,,,,,,,,20,5.66,2,0.35335689,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
29-Aug-16,3,13,,14:14,333,3_13_08292016,Gammaridae,1,,,,,,,,,,,,,20,5.66,2,0.35335689,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
29-Aug-16,3,13,,14:14,333,3_13_08292016,Fish egg,1,,,,,,,,,,,,,20,5.66,2,0.35335689,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
29-Aug-16,3,13,,14:14,333,3_13_08292016,Cumacea,1,,,,,,,,,,,,,20,5.66,2,0.35335689,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
29-Aug-16,3,13,,14:14,333,3_13_08292016,Themisto pacifica,1,,,,,,,,,,,,,20,5.66,2,0.35335689,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,4,,14:40,333,7_4_08302016,Egg,218,,,,,,,,,,,,,45,12.735,16,273.890852,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,4,,14:40,333,7_4_08302016,PLUTEUS larva (Echinodermata),131,,,,,,,,,,,,,45,12.735,16,164.5857872,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,4,,14:40,333,7_4_08302016,Siphonophora,130,,,,,,,,,,,,,45,12.735,16,163.3294071,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,4,,14:40,333,7_4_08302016,Oikopleura dioica,81,,,,,,,,,,,,,45,12.735,16,101.7667845,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,4,,14:40,333,7_4_08302016,CALYPTOPIS (Euphausids),35,,,,,,,,,,,,,45,12.735,16,43.97330192,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,4,,14:40,333,7_4_08302016,Acartia longiremis,28,,,,,,,,1,,25,2,,45,12.735,16,35.17864154,0,0,0,0,0,0,0,1.256380055,0,31.40950137,2.51276011,0,333 micromesh,
30-Aug-16,7,4,,14:40,333,7_4_08302016,Pseudocalanus,26,,,1,,1,,,,,24,,,45,12.735,16,32.66588143,0,0,1.256380055,0,1.256380055,0,0,0,0,30.15312132,0,0,333 micromesh,
30-Aug-16,7,4,,14:40,333,7_4_08302016,Podon leuckartii,26,,,,,,,,,,,,,45,12.735,16,32.66588143,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,4,,14:40,333,7_4_08302016,Barnacle nauplii,16,,,,,,,,,,,,,45,12.735,16,20.10208088,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,4,,14:40,333,7_4_08302016,Calanus marshallae,13,,3,6,,2,,,2,,,,,45,12.735,16,16.33294071,0,3.769140165,7.53828033,0,2.51276011,0,0,2.51276011,0,0,0,0,333 micromesh,
30-Aug-16,7,4,,14:40,333,7_4_08302016,Centropages abdominalis,8,,,,,,,,1,1,1,5,,45,12.735,16,10.05104044,0,0,0,0,0,0,0,1.256380055,1.256380055,1.256380055,6.281900275,0,333 micromesh,
30-Aug-16,7,4,,14:40,333,7_4_08302016,Fritillaria borealis,8,,,,,,,,,,,,,45,12.735,16,10.05104044,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,4,,14:40,333,7_4_08302016,FURCILIA (Euphausids),7,,,,,,,,,,,,,45,12.735,16,8.794660385,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,4,,14:40,333,7_4_08302016,Mitrocoma,5,,,,,,,,,,,,,45,12.735,16,6.281900275,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,4,,14:40,333,7_4_08302016,Proboscidactyla flavicirrata,4,,,,,,,,,,,,,45,12.735,16,5.02552022,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,4,,14:40,333,7_4_08302016,Pleurobrachia,7,,,,,,,,,,,,,45,12.735,8,4.397330192,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,4,,14:40,333,7_4_08302016,Clytia gregaria,3,,,,,,,,,,,,,45,12.735,16,3.769140165,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,4,,14:40,333,7_4_08302016,Limacina helicina,3,,,,,,,,,,,,,45,12.735,16,3.769140165,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,4,,14:40,333,7_4_08302016,Shrimp zoea,5,,,,,,,,,,,,,45,12.735,8,3.140950137,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,4,,14:40,333,7_4_08302016,Paracalanus parvus,2,,,,,,,,,,1,1,,45,12.735,16,2.51276011,0,0,0,0,0,0,0,0,0,1.256380055,1.256380055,0,333 micromesh,
30-Aug-16,7,4,,14:40,333,7_4_08302016,Calanus pacificus,1,,,,,,,,1,,,,,45,12.735,16,1.256380055,0,0,0,0,0,0,0,1.256380055,0,0,0,0,333 micromesh,
30-Aug-16,7,4,,14:40,333,7_4_08302016,Epilabidocera longipedata,1,,,,,,,,,1,,,,45,12.735,16,1.256380055,0,0,0,0,0,0,0,0,1.256380055,0,0,0,333 micromesh,
30-Aug-16,7,4,,14:40,333,7_4_08302016,Aglantha digitale,1,,,,,,,,,,,,,45,12.735,16,1.256380055,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,4,,14:40,333,7_4_08302016,Spionidae,1,,,,,,,,,,,,,45,12.735,16,1.256380055,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,4,,14:40,333,7_4_08302016,Idotea,1,,,,,,,,,,,,,45,12.735,16,1.256380055,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,4,,14:40,333,7_4_08302016,Nauplii,1,,,,,,,,,,,,,45,12.735,16,1.256380055,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,4,,14:40,333,7_4_08302016,Themisto pacifica,7,,,,,,,,,,,,,45,12.735,2,1.099332548,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,4,,14:40,333,7_4_08302016,Parasagitta elegans,3,,,,,,,,,,,,,45,12.735,4,0.942285041,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,4,,14:40,333,7_4_08302016,Crab zoea,4,,,,,,,,,,,,,45,12.735,2,0.628190027,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,4,,14:40,333,7_4_08302016,Megalopa,1,,,,,,,,,,,,,45,12.735,4,0.314095014,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,4,,14:40,333,7_4_08302016,Doliolid,2,,,,,,,,,,,,,45,12.735,1,0.157047507,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,PLUTEUS larva (Echinodermata),181,,,,,,,,,,,,,50,14.15,32,409.3286219,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,Siphonophora,175,,,,,,,,,,,,,50,14.15,32,395.7597173,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,Acartia longiremis,78,,,,,,,,2,,70,6,,50,14.15,32,176.3957597,0,0,0,0,0,0,0,4.522968198,0,158.3038869,13.56890459,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,Pseudocalanus,40,,,,,,,,,2,38,,,50,14.15,32,90.45936396,0,0,0,0,0,0,0,0,4.522968198,85.93639576,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,Oikopleura dioica,34,,,,,,,,,,,,,50,14.15,32,76.89045936,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,Calanus marshallae,24,,2,6,,10,,,4,2,,,,50,14.15,32,54.27561837,0,4.522968198,13.56890459,0,22.61484099,0,0,9.045936396,4.522968198,0,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,Calanus pacificus,22,,,5,,8,,,7,,2,,,50,14.15,32,49.75265018,0,0,11.30742049,0,18.09187279,0,0,15.83038869,0,4.522968198,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,Fritillaria borealis,19,,,,,,,,,,,,,50,14.15,32,42.96819788,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,Clytia gregaria,13,,,,,,,,,,,,,50,14.15,32,29.39929329,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,CALYPTOPIS (Euphausids),11,,,,,,,,,,,,,50,14.15,32,24.87632509,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,Podon leuckartii,11,,,,,,,,,,,,,50,14.15,32,24.87632509,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,FURCILIA (Euphausids),7,,,,,,,,,,,,,50,14.15,32,15.83038869,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,Spionidae,6,,,,,,,,,,,,,50,14.15,32,13.56890459,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,Parasagitta elegans,10,,,,,,,,,,,,,50,14.15,16,11.30742049,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,Veliger (Gastropoda),5,,,,,,,,,,,,,50,14.15,32,11.30742049,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,Epilabidocera longipedata,4,,,3,,,,,1,,,,,50,14.15,32,9.045936396,0,0,6.784452297,0,0,0,0,2.261484099,0,0,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,Limacina helicina,4,,,,,,,,,,,,,50,14.15,32,9.045936396,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,Egg,4,,,,,,,,,,,,,50,14.15,32,9.045936396,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,Metridia pacifica,3,,,,,,,,1,,2,,,50,14.15,32,6.784452297,0,0,0,0,0,0,0,2.261484099,0,4.522968198,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,BIPINNARIA larva (Asteroidea),3,,,,,,,,,,,,,50,14.15,32,6.784452297,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,Shrimp zoea,3,,,,,,,,,,,,,50,14.15,32,6.784452297,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,Barnacle nauplii,3,,,,,,,,,,,,,50,14.15,32,6.784452297,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,Proboscidactyla flavicirrata,2,,,,,,,,,,,,,50,14.15,32,4.522968198,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,Clupea pallasi,2,,,,,,,,,,,,,50,14.15,32,4.522968198,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,Pleurobrachia,6,,,,,,,,,,,,,50,14.15,8,3.392226148,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,Themisto pacifica,8,,,,,,,,,,,,,50,14.15,4,2.261484099,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,Centropages abdominalis,1,,,,,,,,,,,1,,50,14.15,32,2.261484099,0,0,0,0,0,0,0,0,0,0,2.261484099,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,Paracalanus parvus,1,,,,,,1,,,,,,,50,14.15,32,2.261484099,0,0,0,0,0,2.261484099,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,Trochophore (Polychaeta),1,,,,,,,,,,,,,50,14.15,32,2.261484099,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,Clupeidae larvae,1,,,,,,,,,,,,,50,14.15,32,2.261484099,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,CYPHONAUTES larva (Bryozoa),1,,,,,,,,,,,,,50,14.15,32,2.261484099,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,Catablema,1,,,,,,,,,,,,,50,14.15,32,2.261484099,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,Leuckartiara,1,,,,,,,,,,,,,50,14.15,32,2.261484099,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,Aglantha digitale,3,,,,,,,,,,,,,50,14.15,8,1.696113074,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,Doliolid,3,,,,,,,,,,,,,50,14.15,8,1.696113074,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,Megalopa,2,,,,,,,,,,,,,50,14.15,4,0.565371025,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,Gammaridae,1,,,,,,,,,,,,,50,14.15,8,0.565371025,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,Crab zoea,1,,,,,,,,,,,,,50,14.15,8,0.565371025,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,Aequorea,3,,,,,,,,,,,,,50,14.15,2,0.424028269,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,10,,12:34,333,7_10_08302016,Melicertum,1,,,,,,,,,,,,,50,14.15,4,0.282685512,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Pseudocalanus,148,,,,,,1,,30,33,82,2,,50,14.15,16,167.3498233,0,0,0,0,0,1.130742049,0,33.92226148,37.31448763,92.72084806,2.261484099,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Oikopleura dioica,92,,,,,,,,,,,,,50,14.15,16,104.0282686,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Siphonophora,54,,,,,,,,,,,,,50,14.15,16,61.06007067,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Fritillaria borealis,48,,,,,,,,,,,,,50,14.15,16,54.27561837,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Acartia longiremis,46,,,,,,,,1,,43,2,,50,14.15,16,52.01413428,0,0,0,0,0,0,0,1.130742049,0,48.62190813,2.261484099,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Metridia pacifica,45,,,,,5,2,,12,23,3,,,50,14.15,16,50.88339223,0,0,0,0,5.653710247,2.261484099,0,13.56890459,26.00706714,3.392226148,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Calanus marshallae,43,,4,13,,13,,,11,,1,1,,50,14.15,16,48.62190813,0,4.522968198,14.69964664,0,14.69964664,0,0,12.43816254,0,1.130742049,1.130742049,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,CALYPTOPIS (Euphausids),34,,,,,,,,,,,,,50,14.15,16,38.44522968,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Calanus pacificus,28,,,5,,5,,,9,1,3,5,,50,14.15,16,31.66077739,0,0,5.653710247,0,5.653710247,0,0,10.17667845,1.130742049,3.392226148,5.653710247,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Microsetella norvegica,27,,,,,,,,3,1,6,17,,50,14.15,16,30.53003534,0,0,0,0,0,0,0,3.392226148,1.130742049,6.784452297,19.22261484,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Metridia okhotensis,24,,,,,1,,,3,9,10,1,,50,14.15,16,27.13780919,0,0,0,0,1.130742049,0,0,3.392226148,10.17667845,11.30742049,1.130742049,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,PLUTEUS larva (Echinodermata),20,,,,,,,,,,,,,50,14.15,16,22.61484099,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Shrimp zoea,16,,,,,,,,,,,,,50,14.15,16,18.09187279,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Podon leuckartii,16,,,,,,,,,,,,,50,14.15,16,18.09187279,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Limacina helicina,11,,,,,,,,,,,,,50,14.15,16,12.43816254,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Veliger (Gastropoda),10,,,,,,,,,,,,,50,14.15,16,11.30742049,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Proboscidactyla flavicirrata,8,,,,,,,,,,,,,50,14.15,16,9.045936396,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Clytia gregaria,8,,,,,,,,,,,,,50,14.15,16,9.045936396,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Scolecithricella minor,7,,,,,,,,1,2,3,1,,50,14.15,16,7.915194346,0,0,0,0,0,0,0,1.130742049,2.261484099,3.392226148,1.130742049,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Mesocalanus tenuicornis,6,,,,,1,,,3,1,1,,,50,14.15,16,6.784452297,0,0,0,0,1.130742049,0,0,3.392226148,1.130742049,1.130742049,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,FURCILIA (Euphausids),5,,,,,,,,,,,,,50,14.15,16,5.653710247,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Barnacle nauplii,5,,,,,,,,,,,,,50,14.15,16,5.653710247,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Centropages abdominalis,4,,,,,,,,,1,3,,,50,14.15,16,4.522968198,0,0,0,0,0,0,0,0,1.130742049,3.392226148,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Oithona spinirostris,2,,,,,,,,,,2,,,50,14.15,16,2.261484099,0,0,0,0,0,0,0,0,0,2.261484099,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Paracalanus parvus,2,,,1,,,,,,1,,,,50,14.15,16,2.261484099,0,0,1.130742049,0,0,0,0,0,1.130742049,0,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Doliolid,2,,,,,,,,,,,,,50,14.15,16,2.261484099,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Nauplii,2,,,,,,,,,,,,,50,14.15,16,2.261484099,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Parasagitta elegans,2,,,,,,,,,,,,,50,14.15,16,2.261484099,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Autolytus,2,,,,,,,,,,,,,50,14.15,16,2.261484099,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Egg,2,,,,,,,,,,,,,50,14.15,16,2.261484099,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Clione limacina,10,,,,,,,,,,,,,50,14.15,2,1.413427562,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Crab zoea,9,,,,,,,,,,,,,50,14.15,2,1.272084806,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Epilabidocera longipedata,1,,,,,,,,,1,,,,50,14.15,16,1.130742049,0,0,0,0,0,0,0,0,1.130742049,0,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Neocalanus plumchrus,1,,1,,,,,,,,,,,50,14.15,16,1.130742049,0,1.130742049,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,CYPHONAUTES larva (Bryozoa),1,,,,,,,,,,,,,50,14.15,16,1.130742049,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Sardinops sagax,1,,,,,,,,,,,,,50,14.15,16,1.130742049,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Spionidae,1,,,,,,,,,,,,,50,14.15,16,1.130742049,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Trochophore (Polychaeta),1,,,,,,,,,,,,,50,14.15,16,1.130742049,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Aglantha digitale,1,,,,,,,,,,,,,50,14.15,16,1.130742049,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Peachia quinquecapitata,1,,,,,,,,,,,,,50,14.15,16,1.130742049,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Themisto pacifica,6,,,,,,,,,,,,,50,14.15,2,0.848056537,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Gammaridae,2,,,,,,,,,,,,,50,14.15,4,0.565371025,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
30-Aug-16,7,20,,08:50,333,7_20_08302016,Catablema,1,,,,,,,,,,,,,50,14.15,8,0.565371025,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
31-Aug-16,6,5,,18:06,333,6_5_08312016,Pseudocalanus,152,,,,,1,,,9,7,128,7,,50,14.15,8,85.93639576,0,0,0,0,0.565371025,0,0,5.088339223,3.957597173,72.36749117,3.957597173,0,333 micromesh,
31-Aug-16,6,5,,18:06,333,6_5_08312016,Calanus marshallae,40,,2,6,,4,,,21,4,2,1,,50,14.15,8,22.61484099,0,1.130742049,3.392226148,0,2.261484099,0,0,11.87279152,2.261484099,1.130742049,0.565371025,0,333 micromesh,
31-Aug-16,6,5,,18:06,333,6_5_08312016,Metridia pacifica,38,,,,,3,2,,10,13,10,,,50,14.15,8,21.48409894,0,0,0,0,1.696113074,1.130742049,0,5.653710247,7.349823322,5.653710247,0,0,333 micromesh,
31-Aug-16,6,5,,18:06,333,6_5_08312016,Centropages abdominalis,37,,,,,,,,2,4,19,12,,50,14.15,8,20.91872792,0,0,0,0,0,0,0,1.130742049,2.261484099,10.74204947,6.784452297,0,333 micromesh,
31-Aug-16,6,5,,18:06,333,6_5_08312016,Egg,30,,,,,,,,,,,,,50,14.15,8,16.96113074,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
31-Aug-16,6,5,,18:06,333,6_5_08312016,CALYPTOPIS (Euphausids),29,,,,,,,,,,,,,50,14.15,8,16.39575972,0,0,0,0,0,0,0,0,0,0,0,0,333 micromesh,
31-Aug-16,6,5,,18:06,333,6_5_08312016,Oithona spinirostris,28,,,,,,,,1,,27,,,50,14.15,8,15.83038869,0,0,0,0,0,0,0,0.565371025,0,15.26501767,0,0,333 micromesh,
