ID,SampleEvent,AlternateId,Classification,Species,RTotal,RC1,RC2,RC3,RC4,RFC4,RMC4,RC5,RFC5,RMC5,RFA,RMA,RUnknown,Flow,Split
3782,1021,"9_1_01092014","Copepod","Acartia longerimis",16,,,,,,,,,,16,,,50,1
3783,1021,"9_1_01092014","Copepod","Oithona spinirostris",16,,,,,,,3,,,13,,,50,1
3784,1021,"9_1_01092014","Copepod","Pseudocalanus",17,,,,,,1,,2,4,10,,,50,1
3785,1021,"9_1_01092014","Chaetognath","Parasagitta elegans",18,,,,,,,,,,,,,50,1
3786,1021,"9_1_01092014","Hydrozoan","Aglantha digitale",23,,,,,,,,,,,,,50,1
3787,1021,"9_1_01092014","Myriapod","Siphonophora",25,,,,,,,,,,,,,50,1
3788,1034,"9_10_01092014","Copepod","Oithona spinirostris",1,,,,,,,,,,1,,,50,1
3789,1034,"9_10_01092014","Annelid","Pleurobrachia",1,,,,,,,,,,,,,50,1
3790,1034,"9_10_01092014","Bivalve","Veliger (Bivalvia)",2,,,,,,,,,,,,,50,1
3791,1034,"9_10_01092014","Copepod","Metridia pacifica",3,,,,,,3,,,,,,,50,1
3792,1034,"9_10_01092014","Copepod","Neocalanus flemingeri",3,,,,,,,,3,,,,,50,1
3793,1034,"9_10_01092014","Copepod","Scolecithricella minor",4,,,,,,,,1,,1,2,,50,1
3794,1034,"9_10_01092014","Gastropod","Limacina helicina",6,,,,,,,,,,,,,50,1
3795,1034,"9_10_01092014","Hydrozoan","Proboscidactyla flavicirrata",6,,,,,,,,,,,,,50,1
3796,1034,"9_10_01092014","Copepod","Calanus pacificus",8,,,,,,,,7,1,,,,50,1
3797,1034,"9_10_01092014","Myriapod","Siphonophora",8,,,,,,,,,,,,,50,1
3798,1034,"9_10_01092014","Copepod","Acartia longerimis",18,,,,,,,,3,,15,,,50,1
3799,1034,"9_10_01092014","Copepod","Calanus marshallae",34,,,,,,,,26,4,3,1,,50,1
3800,1034,"9_10_01092014","Hydrozoan","Aglantha digitale",49,,,,,,,,,,,,,50,1
3801,1034,"9_10_01092014","Nuda","Beroe",49,,,,,,,,,,,,,50,1
3802,1034,"9_10_01092014","Chaetognath","Parasagitta elegans",108,,,,,,,,,,,,,50,1
3803,1034,"9_10_01092014","Copepod","Pseudocalanus",132,,,,,,,,48,73,8,3,,50,1
3804,1028,"9_6_01092014","Gastropod","Clione limacina",1,,,,,,,,,,,,,50,1
3805,1028,"9_6_01092014","Bryozoan","CYPHONAUTES larva (Bryozoa)",1,,,,,,,,,,,,,50,1
3806,1028,"9_6_01092014","Copepod","Epilabidocera longipedata",1,,,1,,,,,,,,,,50,1
3807,1028,"9_6_01092014","Copepod","Oithona similis",1,,,,,,,,,,1,,,50,1
3808,1028,"9_6_01092014","Annelid","Pleurobrachia",1,,,,,,,,,,,,,50,1
3809,1028,"9_6_01092014","Copepod","Tisbe spp.",1,,,,,,,,1,,,,,50,1
3810,1028,"9_6_01092014","Copepod","Mesocalanus tenuicornis",2,,,,,,,,,,2,,,50,1
3811,1028,"9_6_01092014","Hydrozoan","Proboscidactyla flavicirrata",2,,,,,,,,,,,,,50,1
3812,1028,"9_6_01092014","Hydrozoan","Corycaeus anglicus",3,,,,,,,,,,,3,,50,1
3813,1028,"9_6_01092014","Gastropod","Limacina helicina",4,,,,,,,,,,,,,50,1
3814,1028,"9_6_01092014","Copepod","Scolecithricella minor",4,,,,,,,,1,2,1,,,50,1
3815,1028,"9_6_01092014","Amphipod","Themisto pacifica",7,,,,,,,,,,,,,50,1
3816,1028,"9_6_01092014","Copepod","Calanus pacificus",15,,,,,,,,14,1,,,,50,1
3817,1028,"9_6_01092014","Copepod","Calanus marshallae",16,,,,,,,,15,,,1,,50,1
3818,1028,"9_6_01092014","Copepod","Oithona spinirostris",20,,,,,,,,5,,15,,,50,1
3819,1028,"9_6_01092014","Myriapod","Siphonophora",24,,,,,,,,,,,,,50,1
3820,1028,"9_6_01092014","Hydrozoan","Aglantha digitale",27,,,,,,,,,,,,,50,1
3821,1028,"9_6_01092014","Copepod","Acartia longerimis",36,,,,,,,,,1,34,1,,50,1
3822,1028,"9_6_01092014","Copepod","Pseudocalanus",86,,,,,,,,14,31,38,3,,50,1
3823,1028,"9_6_01092014","Chaetognath","Parasagitta elegans",114,,,,,,,,,,,,,50,1
3824,1051,"9_10_02142014","Ostracod","Ostracoda",1,,,,,,,,,,,,,50,1
3825,1051,"9_10_02142014","Annelid","Polychaete trochophore",1,,,,,,,,,,,,,50,1
3826,1051,"9_10_02142014","Hydrozoan","Sarsia tubulosa",1,,,,,,,,,,,,,50,1
3827,1051,"9_10_02142014","Annelid","Tomopteris",1,,,,,,,,,,,,,50,1
3828,1051,"9_10_02142014","Tunicate","Oikopleura dioica",2,,,,,,,,,,,,,50,1
3829,1051,"9_10_02142014","Copepod","Calanus pacificus",3,,,,,,,,3,,,,,50,1
3830,1051,"9_10_02142014","Copepod","Tisbe spp.",3,,,,,,,,1,,1,1,,50,1
3831,1051,"9_10_02142014","Annelid","Pleurobrachia",4,,,,,,,,,,,,,50,1
3832,1051,"9_10_02142014","Copepod","Scolecithricella minor",4,,,,,,,,,,4,,,50,1
3833,1051,"9_10_02142014","Bivalve","Veliger (Bivalvia)",4,,,,,,,,,,,,,50,1
3834,1051,"9_10_02142014","Copepod","Oithona spinirostris",6,,,,,1,,,1,,4,,,50,1
3835,1051,"9_10_02142014","Unknown","Egg",7,,,,,,,,,,,,,50,1
3836,1051,"9_10_02142014","Copepod","Calanus marshallae",9,,,,,,,,7,,,2,,50,1
3837,1051,"9_10_02142014","Myriapod","Siphonophora",9,,,,,,,,,,,,,50,1
3838,1051,"9_10_02142014","Tunicate","Fritillaria borealis",11,,,,,,,,,,,,,50,1
3839,1051,"9_10_02142014","Copepod","Acartia longerimis",24,,,1,,,,,1,,20,2,,50,1
3840,1051,"9_10_02142014","Chaetognath","Parasagitta elegans",27,,,,,,,,,,,,,50,1
3841,1051,"9_10_02142014","Hydrozoan","Aglantha digitale",33,,,,,,,,,,,,,50,1
3842,1051,"9_10_02142014","Copepod","Pseudocalanus",89,,,,,,,,15,10,62,2,,50,1
3843,1055,"4_2_02152014","Maxillopoda","Facetotecta",1,,,,,,,,,,,,,50,1
3844,1055,"4_2_02152014","Hydrozoan","Haliscera",1,,,,,,,,,,,,,50,1
3845,1055,"4_2_02152014","Annelid","Pleurobrachia",1,,,,,,,,,,,,,50,1
3846,1055,"4_2_02152014","Hydrozoan","Euphysa flammea",2,,,,,,,,,,,,,50,1
3847,1055,"4_2_02152014","Gastropod","Limacina helicina",2,,,,,,,,,,,,,50,1
3848,1055,"4_2_02152014","Copepod","Lucicutia flavicornis",2,,,,,,,,1,1,,,,50,1
3849,1055,"4_2_02152014","Copepod","Neocalanus cristatus",2,,2,,,,,,,,,,,50,1
3850,1055,"4_2_02152014","Unknown","Egg",3,,,,,,,,,,,,,50,1
3851,1055,"4_2_02152014","Tunicate","Oikopleura labradoriensis",3,,,,,,,,,,,,,50,1
3852,1055,"4_2_02152014","Tunicate","Oikopleura dioica",4,,,,,,,,,,,,,50,1
3853,1055,"4_2_02152014","Copepod","Calanus pacificus",5,,,,,,,,4,,1,,,50,1
3854,1055,"4_2_02152014","Tunicate","Fritillaria borealis",5,,,,,,,,,,,,,50,1
3855,1055,"4_2_02152014","Copepod","Oithona spinirostris",10,,,,,,,,2,,8,,,50,1
3856,1055,"4_2_02152014","Copepod","Scolecithricella minor",10,,,,,1,,,2,2,4,1,,50,1
3857,1055,"4_2_02152014","Hydrozoan","Aglantha digitale",11,,,,,,,,,,,,,50,1
3858,1055,"4_2_02152014","Copepod","Calanus marshallae",18,,,,,,,,12,2,2,2,,50,1
3859,1055,"4_2_02152014","Copepod","Metridia pacifica",19,,,,,1,2,,5,2,9,,,50,1
3860,1055,"4_2_02152014","Myriapod","Siphonophora",28,,,,,,,,,,,,,50,1
3861,1055,"4_2_02152014","Chaetognath","Parasagitta elegans",31,,,,,,,,,,,,,50,1
3862,1055,"4_2_02152014","Copepod","Acartia longerimis",49,,,,,,,,,,49,,,50,1
3863,1055,"4_2_02152014","Copepod","Pseudocalanus",147,,,,,,1,,17,11,114,4,,50,1
3864,1059,"4_4_02152014","Gastropod","Clione limacina",1,,,,,,,,,,,,,50,1
3865,1059,"4_4_02152014","Hydrozoan","Corycaeus anglicus",1,,,,,,,,,,1,,,50,1
3866,1059,"4_4_02152014","Tunicate","Fritillaria borealis",1,,,,,,,,,,,,,50,1
3867,1059,"4_4_02152014","Hydrozoan","Haliscera",1,,,,,,,,,,,,,50,1
3868,1059,"4_4_02152014","Copepod","Lucicutia flavicornis",1,,,,,,,,,,,1,,50,1
3869,1059,"4_4_02152014","Copepod","Mesocalanus tenuicornis",1,,,,,,,,,,1,,,50,1
3870,1059,"4_4_02152014","Copepod","Neocalanus cristatus",1,,1,,,,,,,,,,,50,1
3871,1059,"4_4_02152014","Annelid","Pleurobrachia",1,,,,,,,,,,,,,50,1
3872,1059,"4_4_02152014","Copepod","Spinocalanus",1,,,,,,,,1,,,,,50,1
3873,1059,"4_4_02152014","Amphipod","Themisto japonica",1,,,,,,,,,,,,,50,1
3874,1059,"4_4_02152014","Copepod","Calanus marshallae",2,,,,,,,,2,,,,,50,1
3875,1059,"4_4_02152014","Malacostraca","Gammaridae",2,,,,,,,,,,,,,50,1
3876,1059,"4_4_02152014","Gastropod","Limacina helicina",2,,,,,,,,,,,,,50,1
3877,1059,"4_4_02152014","Copepod","Oithona similis",2,,,,,,,,1,,1,,,50,1
3878,1059,"4_4_02152014","Copepod","Calanus pacificus",3,,,,,,,,1,,2,,,50,1
3879,1059,"4_4_02152014","Unknown","Egg",4,,,,,,,,,,,,,50,1
3880,1059,"4_4_02152014","Copepod","Metridia pacifica",5,,,,,2,1,,1,1,,,,50,1
3881,1059,"4_4_02152014","Chaetognath","Parasagitta elegans",10,,,,,,,,,,,,,50,1
3882,1059,"4_4_02152014","Copepod","Scolecithricella minor",13,,,,,,,,4,2,7,,,50,1
3883,1059,"4_4_02152014","Tunicate","Oikopleura dioica",14,,,,,,,,,,,,,50,1
3884,1059,"4_4_02152014","Hydrozoan","Aglantha digitale",15,,,,,,,,,,,,,50,1
3885,1059,"4_4_02152014","Copepod","Oithona spinirostris",19,,,,,,,,2,,17,,,50,1
3886,1059,"4_4_02152014","Copepod","Acartia longerimis",23,,,,,,,,,,23,,,50,1
3887,1059,"4_4_02152014","Myriapod","Siphonophora",23,,,,,,,,,,,,,50,1
3888,1059,"4_4_02152014","Tunicate","Fritillaria borealis",37,,,,,,,,,,,,,50,1
3889,1059,"4_4_02152014","Copepod","Pseudocalanus",114,,,,,,1,,17,11,84,1,,50,1
3890,1064,"4_7_02152014","Amphipod","Themisto pacifica",1,,,,,,,,,,,,,20,1
3891,1064,"4_7_02152014","Copepod","Calanus marshallae",2,,,,,,,,1,1,,,,20,1
3892,1064,"4_7_02152014","Copepod","Calanus pacificus",2,,,,,,,,1,,1,,,20,1
3893,1064,"4_7_02152014","Unknown","Egg",2,,,,,,,,,,,,,20,1
3894,1064,"4_7_02152014","Tunicate","Fritillaria borealis",2,,,,,,,,,,,,,20,1
3895,1064,"4_7_02152014","Copepod","Metridia pacifica",3,,,,,,,,,,3,,,20,1
3896,1064,"4_7_02152014","Tunicate","Oikopleura dioica",3,,,,,,,,,,,,,20,1
3897,1064,"4_7_02152014","Copepod","Scolecithricella minor",3,,,,,,,,,,3,,,20,1
3898,1064,"4_7_02152014","Chaetognath","Parasagitta elegans",4,,,,,,,,,,,,,20,1
3899,1064,"4_7_02152014","Hydrozoan","Aglantha digitale",5,,,,,,,,,,,,,20,1
3900,1064,"4_7_02152014","Myriapod","Siphonophora",5,,,,,,,,,,,,,20,1
3901,1064,"4_7_02152014","Copepod","Acartia longerimis",11,,,,,,,,,,11,,,20,1
3902,1064,"4_7_02152014","Copepod","Pseudocalanus",29,,,,,1,1,,1,3,23,,,20,1
3903,1037,"9_1_02152014","Nuda","Beroe",1,,,,,,,,,,,,,40,1
3904,1037,"9_1_02152014","Cumacean","Cumacea",1,,,,,,,,,,,,,40,1
3905,1037,"9_1_02152014","Isopod","Idotea",1,,,,,,,,,,,,,40,1
3906,1037,"9_1_02152014","Copepod","Lucicutia flavicornis",1,,,,,,,,,,1,,,40,1
3907,1037,"9_1_02152014","Fish","Mallotus villosus",1,,,,,,,,,,,,,40,1
3908,1037,"9_1_02152014","Hydrozoan","Melicertum",1,,,,,,,,,,,,,40,1
3909,1037,"9_1_02152014","Copepod","Metridia pacifica",1,,,1,,,,,,,,,,40,1
3910,1037,"9_1_02152014","Copepod","Neocalanus cristatus",1,,,,,,,,1,,,,,40,1
3911,1037,"9_1_02152014","Tunicate","Oikopleura dioica",1,,,,,,,,,,,,,40,1
3912,1037,"9_1_02152014","Ostracod","Ostracoda",1,,,,,,,,,,,,,40,1
3913,1037,"9_1_02152014","Hydrozoan","Solmundella bitentaculata",1,,,,,,,,,,,,,40,1
3914,1037,"9_1_02152014","Copepod","Tisbe spp.",1,,,,,,,,,,1,,,40,1
3915,1037,"9_1_02152014","Annelid","Tomopteris",1,,,,,,,,,,,,,40,1
3916,1037,"9_1_02152014","Maxillopoda","Facetotecta",2,,,,,,,,,,,,,40,1
3917,1037,"9_1_02152014","Decapod","Crab zoea",3,,,,,,,,,,,,,40,1
3918,1037,"9_1_02152014","Gastropod","Limacina helicina",3,,,,,,,,,,,,,40,1
3919,1037,"9_1_02152014","Copepod","Scolecithricella minor",4,,,,,,,,4,,,,,40,1
3920,1037,"9_1_02152014","Copepod","Calanus pacificus",5,,,,,,,,4,,,1,,40,1
3921,1037,"9_1_02152014","Myriapod","Siphonophora",6,,,,,,,,,,,,,40,1
3922,1037,"9_1_02152014","Tunicate","Fritillaria borealis",7,,,,,,,,,,,,,40,1
3923,1037,"9_1_02152014","Amphipod","Themisto pacifica",7,,,,,,,,,,,,,40,1
3924,1037,"9_1_02152014","Unknown","Egg",8,,,,,,,,,,,,,40,1
3925,1037,"9_1_02152014","Copepod","Oithona spinirostris",9,,,,,1,,,,,8,,,40,1
3926,1037,"9_1_02152014","Copepod","Calanus marshallae",11,,,,,,,,4,1,5,1,,40,1
3927,1037,"9_1_02152014","Hydrozoan","Aglantha digitale",20,,,,,,,,,,,,,40,1
3928,1037,"9_1_02152014","Copepod","Acartia longerimis",23,,,,,,,,2,2,17,2,,40,1
3929,1037,"9_1_02152014","Copepod","Pseudocalanus",69,,,,,2,1,,12,12,33,9,,40,1
3930,1037,"9_1_02152014","Chaetognath","Parasagitta elegans",76,,,,,,,,,,,,,40,1
3931,1045,"9_6_02152014","Ophiuroidea","Brittle star",1,,,,,,,,,,,,,50,1
3932,1045,"9_6_02152014","Copepod","Centropages abdominalis",1,,,,,,,,,,,1,,50,1
3933,1045,"9_6_02152014","Fish","Fish larvae (unknown)",1,,,,,,,,,,,,,50,1
3934,1045,"9_6_02152014","Gastropod","Limacina helicina",1,,,,,,,,,,,,,50,1
3935,1045,"9_6_02152014","Hydrozoan","Melicertum",1,,,,,,,,,,,,,50,1
3936,1045,"9_6_02152014","Crustecean","Nauplii",1,,,,,,,,,,,,,50,1
3937,1045,"9_6_02152014","Copepod","Neocalanus cristatus",1,,,,,1,,,,,,,,50,1
3938,1045,"9_6_02152014","Tunicate","Oikopleura dioica",1,,,,,,,,,,,,,50,1
3939,1045,"9_6_02152014","Annelid","Pleurobrachia",1,,,,,,,,,,,,,50,1
3940,1045,"9_6_02152014","Hydrozoan","Proboscidactyla flavicirrata",1,,,,,,,,,,,,,50,1
3941,1045,"9_6_02152014","Annelid","Spionidae",2,,,,,,,,,,,,,50,1
3942,1045,"9_6_02152014","Ostracod","Ostracoda",3,,,,,,,,,,,,,50,1
3943,1045,"9_6_02152014","Copepod","Calanus pacificus",4,,,,,,,,3,,,1,,50,1
3944,1045,"9_6_02152014","Copepod","Scolecithricella minor",4,,,,,,,,,1,2,1,,50,1
3945,1045,"9_6_02152014","Tunicate","Fritillaria borealis",5,,,,,,,,,,,,,50,1
3946,1045,"9_6_02152014","Myriapod","Siphonophora",5,,,,,,,,,,,,,50,1
3947,1045,"9_6_02152014","Copepod","Calanus marshallae",13,,,2,,,,,6,,1,4,,50,1
3948,1045,"9_6_02152014","Hydrozoan","Aglantha digitale",17,,,,,,,,,,,,,50,1
3949,1045,"9_6_02152014","Copepod","Acartia longerimis",19,,,,,,,,4,3,10,2,,50,1
3950,1045,"9_6_02152014","Chaetognath","Parasagitta elegans",52,,,,,,,,,,,,,50,1
3951,1045,"9_6_02152014","Copepod","Pseudocalanus",94,,,,,1,,,26,12,52,3,,50,1
3952,1073,"3_13_02162014","Copepod","Oithona spinirostris",1,,,,,,,,,,1,,,15,1
3953,1073,"3_13_02162014","Ostracod","Ostracoda",1,,,,,,,,,,,,,15,1
3954,1073,"3_13_02162014","Chaetognath","Parasagitta elegans",1,,,,,,,,,,,,,15,1
3955,1073,"3_13_02162014","Copepod","Sapphirina",1,,,,,1,,,,,,,,15,1
3956,1073,"3_13_02162014","Copepod","Scolecithricella minor",1,,,,,,,,,1,,,,15,1
3957,1073,"3_13_02162014","Myriapod","Siphonophora",2,,,,,,,,,,,,,15,1
3958,1073,"3_13_02162014","Bivalve","Veliger (Bivalvia)",2,,,,,,,,,,,,,15,1
3959,1073,"3_13_02162014","Hydrozoan","Aglantha digitale",3,,,,,,,,,,,,,15,1
3960,1073,"3_13_02162014","Copepod","Calanus pacificus",3,,,,,,,,2,,1,,,15,1
3961,1073,"3_13_02162014","Cumacean","Cumacea",3,,,,,,,,,,,,,15,1
3962,1073,"3_13_02162014","Unknown","Egg",3,,,,,,,,,,,,,15,1
3963,1073,"3_13_02162014","Malacostraca","Gammaridae",4,,,,,,,,,,,,,15,1
3964,1073,"3_13_02162014","Copepod","Metridia pacifica",4,,,,,,,,,1,3,,,15,1
3965,1073,"3_13_02162014","Copepod","Calanus marshallae",6,,,,,,,,5,,1,,,15,1
3966,1073,"3_13_02162014","Ostracod","CYPRIS larva (Barnacle)",6,,,,,,,,,,,,,15,1
3967,1073,"3_13_02162014","Copepod","Acartia longerimis",10,,,,,,,,,,10,,,15,1
3968,1073,"3_13_02162014","Copepod","Pseudocalanus",33,,,,,,,,5,2,25,1,,15,1
3985,1080,"3_8_02162014","Mysid","Acanthomysis",1,,,,,,,,,,,,,50,1
3986,1080,"3_8_02162014","Euphausid","Thysanoessa spinifera",1,,,,,,,,,,,,,50,1
3987,1080,"3_8_02162014","Hydrozoan","Aglantha digitale",1,,,,,,,,,,,,,50,2
3988,1080,"3_8_02162014","Malacostraca","Caprella mutica",1,,,,,,,,,,,,,50,2
3989,1080,"3_8_02162014","Cumacean","Cumacea",1,,,,,,,,,,,,,50,2
3990,1080,"3_8_02162014","Unknown","Egg",1,,,,,,,,,,,,,50,2
3991,1080,"3_8_02162014","Isopod","Idotea",1,,,,,,,,,,,,,50,2
3992,1080,"3_8_02162014","Copepod","Oithona similis",1,,,,,,,,,,1,,,50,2
3993,1080,"3_8_02162014","Ostracod","Ostracoda",1,,,,,,,,,,,,,50,2
3994,1080,"3_8_02162014","Amphipod","Themisto pacifica",1,,,,,,,,,,,,,50,2
3995,1080,"3_8_02162014","Copepod","Calanus pacificus",2,,,,,,,,1,,1,,,50,2
3996,1080,"3_8_02162014","Tunicate","Fritillaria borealis",2,,,,,,,,,,,,,50,2
3997,1080,"3_8_02162014","Copepod","Metridia pacifica",2,,,,,2,,,,,,,,50,2
3998,1080,"3_8_02162014","Copepod","Scolecithricella minor",2,,,,,,,,,,2,,,50,2
3999,1080,"3_8_02162014","Myriapod","Siphonophora",4,,,,,,,,,,,,,50,2
4000,1080,"3_8_02162014","Copepod","Calanus marshallae",6,,,,,,,,4,,1,1,,50,2
4001,1080,"3_8_02162014","Copepod","Acartia longerimis",9,,,,,,,,,,9,,,50,2
4002,1080,"3_8_02162014","Chaetognath","Parasagitta elegans",34,,,,,,,,,,,,,50,2
4003,1080,"3_8_02162014","Copepod","Pseudocalanus",692,,,,,,,,164,380,87,61,,50,2
4004,1101,"7_10_02172014","Copepod","Calanus marshallae",1,,,,,1,,,,,,,,50,1
4005,1101,"7_10_02172014","Gastropod","Clione limacina",1,,,,,,,,,,,,,50,1
4006,1101,"7_10_02172014","Copepod","Eucalanus bungii",1,,,1,,,,,,,,,,50,1
4007,1101,"7_10_02172014","Isopod","Idotea",1,,,,,,,,,,,,,50,1
4008,1101,"7_10_02172014","Euphausid","Thysanoessa spinifera",1,,,,,,,,,,,,,50,1
4009,1101,"7_10_02172014","Tunicate","Oikopleura labradoriensis",2,,,,,,,,,,,,,50,1
4010,1101,"7_10_02172014","Copepod","Clausocalanus",3,,,,,,,,,,,3,,50,1
4011,1101,"7_10_02172014","Cumacean","Cumacea",4,,,,,,,,,,,,,50,1
4012,1101,"7_10_02172014","Copepod","Lucicutia flavicornis",4,,,,,,,,1,1,1,1,,50,1
4013,1101,"7_10_02172014","Ostracod","Ostracoda",6,,,,,,,,,,,,,50,1
4014,1101,"7_10_02172014","Tunicate","Oikopleura dioica",8,,,,,,,,,,,,,50,1
4015,1101,"7_10_02172014","Copepod","Calanus pacificus",9,1,,,,,,,6,1,,1,,50,1
4016,1101,"7_10_02172014","Copepod","Calanus marshallae",10,,1,4,,1,,,3,,1,,,50,1
4017,1101,"7_10_02172014","Gastropod","Limacina helicina",11,,,,,,,,,,,,,50,1
4018,1101,"7_10_02172014","Unknown","Egg",12,,,,,,,,,,,,,50,1
4019,1101,"7_10_02172014","Copepod","Metridia pacifica",26,,,3,,7,4,,5,4,2,1,,50,1
4020,1101,"7_10_02172014","Hydrozoan","Aglantha digitale",27,,,,,,,,,,,,,50,1
4021,1101,"7_10_02172014","Copepod","Neocalanus cristatus",33,6,25,2,,,,,,,,,,50,1
4022,1101,"7_10_02172014","Copepod","Acartia longerimis",38,,,,,,,,,,38,,,50,1
4023,1101,"7_10_02172014","Myriapod","Siphonophora",41,,,,,,,,,,,,,50,1
4024,1101,"7_10_02172014","Chaetognath","Parasagitta elegans",44,,,,,,,,,,,,,50,1
4025,1101,"7_10_02172014","Tunicate","Fritillaria borealis",51,,,,,,,,,,,,,50,1
4026,1101,"7_10_02172014","Copepod","Scolecithricella minor",69,,,,,,,,30,24,13,2,,50,1
4027,1101,"7_10_02172014","Copepod","Oithona spinirostris",71,,,,,1,,,12,,58,,,50,1
4028,1101,"7_10_02172014","Copepod","Pseudocalanus",261,,,,,1,,,7,6,244,3,,50,1
4029,1106,"7_20_02172014","Fish","Ammodytes hexapterus",1,,,,,,,,,,,,,50,1
4030,1106,"7_20_02172014","Copepod","Candacia bipinnata",1,,,,,1,,,,,,,,50,1
4031,1106,"7_20_02172014","Cumacean","Cumacea",1,,,,,,,,,,,,,50,1
4032,1106,"7_20_02172014","Malacostraca","Hyperoche",1,,,,,,,,,,,,,50,1
4033,1106,"7_20_02172014","Gastropod","Limacina helicina",1,,,,,,,,,,,,,50,1
4034,1106,"7_20_02172014","Copepod","Lucicutia flavicornis",1,,,,,,,,1,,,,,50,1
4035,1106,"7_20_02172014","Anthozoa","Peachia quinquecapitata",1,,,,,,,,,,,,,50,1
4036,1106,"7_20_02172014","Annelid","Pleurobrachia",1,,,,,,,,,,,,,50,1
4037,1106,"7_20_02172014","Amphipod","Themisto pacifica",1,,,,,,,,,,,,,50,1
4038,1106,"7_20_02172014","Gastropod","Clione limacina",2,,,,,,,,,,,,,50,1
4039,1106,"7_20_02172014","Malacostraca","Gammaridae",2,,,,,,,,,,,,,50,1
4040,1106,"7_20_02172014","Ostracod","Ostracoda",2,,,,,,,,,,,,,50,1
4041,1106,"7_20_02172014","Hydrozoan","Botrynema brucei",4,,,,,,,,,,,,,50,1
4042,1106,"7_20_02172014","Tunicate","Oikopleura labradoriensis",4,,,,,,,,,,,,,50,1
4043,1106,"7_20_02172014","Copepod","Calanus marshallae",6,,1,1,,,,,3,,1,,,50,1
4044,1106,"7_20_02172014","Copepod","Calanus pacificus",6,,,1,,,,,5,,,,,50,1
4045,1106,"7_20_02172014","Unknown","Egg",7,,,,,,,,,,,,,50,1
4046,1106,"7_20_02172014","Copepod","Neocalanus plumchrus",7,,6,1,,,,,,,,,,50,1
4047,1106,"7_20_02172014","Copepod","Neocalanus cristatus",9,1,8,,,,,,,,,,,50,1
4048,1106,"7_20_02172014","Tunicate","Oikopleura dioica",12,,,,,,,,,,,,,50,1
4049,1106,"7_20_02172014","Tunicate","Fritillaria borealis",15,,,,,,,,,,,,,50,1
4050,1106,"7_20_02172014","Copepod","Acartia longerimis",20,,,,,,,,,,20,,,50,1
4051,1106,"7_20_02172014","Hydrozoan","Aglantha digitale",21,,,,,,,,,,,,,50,1
4052,1106,"7_20_02172014","Chaetognath","Parasagitta elegans",25,,,,,,,,,,,,,50,1
4053,1106,"7_20_02172014","Copepod","Oithona spinirostris",27,,,,,,,,2,,25,,,50,1
4054,1106,"7_20_02172014","Myriapod","Siphonophora",35,,,,,,,,,,,,,50,1
4055,1106,"7_20_02172014","Copepod","Metridia pacifica",41,,,1,,8,4,,13,5,9,1,,50,1
4056,1106,"7_20_02172014","Copepod","Scolecithricella minor",47,,,,,,,,17,7,23,,,50,1
4057,1106,"7_20_02172014","Copepod","Pseudocalanus",236,,,,,1,,,4,8,212,11,,50,1
4058,1095,"7_4_02172014","Mysid","Acanthomysis",1,,,,,,,,,,,,,40,1
4059,1095,"7_4_02172014","Copepod","Candacia columbiae",1,,,,,,,,,,,1,,40,1
4060,1095,"7_4_02172014","Unknown","Egg",1,,,,,,,,,,,,,40,1
4061,1095,"7_4_02172014","Malacostraca","Gammaridae",1,,,,,,,,,,,,,40,1
4062,1095,"7_4_02172014","Copepod","Lucicutia flavicornis",1,,,,,,,,,1,,,,40,1
4063,1095,"7_4_02172014","Copepod","Metridia pacifica",1,,,,,1,,,,,,,,40,1
4064,1095,"7_4_02172014","Hydrozoan","Mitrocoma",1,,,,,,,,,,,,,40,1
4065,1095,"7_4_02172014","Ecdysozoa","Nematode",1,,,,,,,,,,,,,40,1
4066,1095,"7_4_02172014","Copepod","Neocalanus cristatus",1,,1,,,,,,,,,,,40,1
4067,1095,"7_4_02172014","Tunicate","Oikopleura dioica",1,,,,,,,,,,,,,40,1
4068,1095,"7_4_02172014","Ostracod","Ostracoda",1,,,,,,,,,,,,,40,1
4069,1095,"7_4_02172014","Annelid","Polychaete trochophore",1,,,,,,,,,,,,,40,1
4070,1095,"7_4_02172014","Copepod","Sapphirina",1,,,,,,,,,,,1,,40,1
4071,1095,"7_4_02172014","Annelid","Spionidae",1,,,,,,,,,,,,,40,1
4072,1095,"7_4_02172014","Amphipod","Stenothoe",1,,,,,,,,,,,,,40,1
4073,1095,"7_4_02172014","Euphausid","Thysanoessa raschii",1,,,,,,,,,,,,,40,1
4074,1095,"7_4_02172014","Copepod","Calanus pacificus",2,,,,,,,,2,,,,,40,1
4075,1095,"7_4_02172014","Gastropod","Clione limacina",2,,,,,,,,,,,,,40,1
4076,1095,"7_4_02172014","Isopod","Idotea",2,,,,,,,,,,,,,40,1
4077,1095,"7_4_02172014","Gastropod","Limacina helicina",2,,,,,,,,,,,,,40,1
4078,1095,"7_4_02172014","Copepod","Mesocalanus tenuicornis",2,,,,,,,,,,2,,,40,1
4079,1095,"7_4_02172014","Copepod","Oithona similis",2,,,,,,,,1,,1,,,40,1
4080,1095,"7_4_02172014","Amphipod","Themisto pacifica",2,,,,,,,,,,,,,40,1
4081,1095,"7_4_02172014","Copepod","Centropages abdominalis",3,,,2,,,1,,,,,,,40,1
4082,1095,"7_4_02172014","Copepod","Clausocalanus",4,,,,,,,,,,2,2,,40,1
