LatitudeDeg,LatitudeMins,LongitudeDeg,LongitudeMins,Date,Time,Comments,StationEvent,TransectEvent,Station,Beaufort,WaveHeight,WindSpeed,ConvergenceZone,HighTurbidity,TooDarkToSee,ForagingBirds,Whales,SeaOtters,ErrorCheck
59,54.065,-152,15.141,"2016-02-14 00:00","1899-12-30 15:48",,1717,228,"8",,4,20,0,1,0,0,0,0,1
59,55.133,-152,18.547,"2016-02-14 00:00","1899-12-30 16:18",,1718,228,"7",,3,15,0,1,0,0,0,0,1
59,56.334,-152,22.091,"2016-02-14 00:00","1899-12-30 16:39",,1719,228,"6",,3,15,0,1,0,0,0,0,1
59,57.461,-152,25.276,"2016-02-14 00:00","1899-12-30 16:56","sleet/rain showers!",1720,228,"5",,4,20,0,1,0,0,0,0,1
59,58.564,-152,28.564,"2016-02-14 00:00","1899-12-30 17:14",,1721,228,"4",,4,20,0,1,0,0,0,1,1
59,59.255,-152,30.546,"2016-02-14 00:00","1899-12-30 17:38",,1722,228,"3",,5,25,0,1,0,0,0,0,1
59,59.863,-152,32.195,"2016-02-14 00:00","1899-12-30 17:49","SNOW",1723,228,"2",,4,25,0,1,0,0,0,0,1
60,0.434,-152,33.964,"2016-02-14 00:00","1899-12-30 18:00","Overnight in Inniskin Bay",1724,228,"1",,4,20,0,1,0,0,0,0,1
58,51.906,-153,14.314,"2016-02-15 00:00","1899-12-30 10:20",,1725,229,"28",,1,5,0,1,0,0,0,0,1
58,52.335,-153,12.676,"2016-02-15 00:00","1899-12-30 10:30",,1726,229,"27",,1,5,0,1,0,0,0,1,1
58,52.836,-153,11.143,"2016-02-15 00:00","1899-12-30 10:41","6.17 SST",1727,229,"26",,1,5,0,0,0,0,0,0,1
58,53.268,-153,9.462,"2016-02-15 00:00","1899-12-30 10:56",,1728,229,"25",,1,5,0,0,0,0,0,0,1
58,54.177,-153,6.220,"2016-02-15 00:00","1899-12-30 11:25",,1729,229,"24",,2,8,0,0,0,0,0,0,1
58,54.950,-153,2.855,"2016-02-15 00:00","1899-12-30 11:47",,1730,229,"23",,1,5,0,0,0,0,0,0,1
58,55.855,-152,59.537,"2016-02-15 00:00","1899-12-30 12:09",,1731,229,"22",,1,5,0,0,0,0,0,0,1
58,56.757,-152,56.348,"2016-02-15 00:00","1899-12-30 12:24",,1732,229,"21",,1,5,0,0,0,0,0,0,1
58,57.544,-152,52.982,"2016-02-15 00:00","1899-12-30 12:48",,1733,229,"20",,2,10,0,0,0,0,0,0,1
58,58.430,-152,49.638,"2016-02-15 00:00","1899-12-30 13:08","Possibly near convergence zone, floating debris, no strong signs",1734,229,"19",,2,5,0,0,0,0,0,0,1
58,59.310,-152,46.373,"2016-02-15 00:00","1899-12-30 13:28","6.5 SST; rainbows; lots of scattered kelp and wood",1735,229,"18",,2,5,1,0,0,0,0,0,1
59,0.122,-152,43.227,"2016-02-15 00:00","1899-12-30 13:46",,1736,229,"17",,2,5,0,0,0,0,0,0,1
59,1.032,-152,39.928,"2016-02-15 00:00","1899-12-30 14:06",,1737,229,"16",,1,5,0,0,0,0,0,0,1
59,1.812,-152,36.579,"2016-02-15 00:00","1899-12-30 14:25",,1738,229,"15",,1,5,0,0,0,0,0,0,1
59,2.720,-152,33.306,"2016-02-15 00:00","1899-12-30 14:44","glass w/ light swells. Note: x5 dead murres seen floating on this transect line since we began @ 10:20",1739,229,"14",,1,5,0,0,0,0,0,0,1
59,3.635,-152,30.016,"2016-02-15 00:00","1899-12-30 15:04",,1740,229,"13",,1,5,0,0,0,0,0,0,1
59,4.520,-152,26.718,"2016-02-15 00:00","1899-12-30 15:22",,1741,229,"12",,1,5,0,0,0,0,0,0,1
59,5.298,-152,23.404,"2016-02-15 00:00","1899-12-30 15:42","x7 Dahl porpoises just prior to station start",1742,229,"11",,1,5,0,0,0,0,0,0,1
59,6.214,-152,20.064,"2016-02-15 00:00","1899-12-30 16:10",,1743,229,"10",,1,5,0,0,0,0,0,0,1
59,7.113,-152,16.894,"2016-02-15 00:00","1899-12-30 16:29",,1744,229,"9",,1,5,0,0,0,0,0,0,1
59,7.914,-152,13.592,"2016-02-15 00:00","1899-12-30 16:49",,1745,229,"8",,2,7,0,0,0,0,0,0,1
59,9.684,-152,7.004,"2016-02-15 00:00","1899-12-30 17:30",,1746,229,"6",,2,10,0,0,0,0,0,0,1
59,10.492,-152,3.659,"2016-02-15 00:00","1899-12-30 17:50",,1747,229,"5",,2,10,0,0,0,0,0,0,1
59,11.422,-152,0.331,"2016-02-15 00:00","1899-12-30 18:16",,1748,229,"4",,2,10,0,0,0,0,0,1,1
59,11.785,-151,58.786,"2016-02-15 00:00","1899-12-30 18:26","SST=6.2",1749,229,"3",,1,10,0,0,1,0,0,0,1
59,12.324,-151,57.103,"2016-02-15 00:00","1899-12-30 18:42",,1750,229,"2",,2,10,0,0,1,0,0,0,1
59,12.685,-151,55.445,"2016-02-15 00:00","1899-12-30 18:52","End transect, Short break in Dogfish Bay",1751,229,"1",,1,10,0,0,1,0,0,0,1
59,18.683,-152,1.893,"2016-02-16 00:00","1899-12-30 00:00",,1752,230,"23",,2,10,0,0,1,0,0,0,1
59,18.629,-152,3.887,"2016-02-16 00:00","1899-12-30 00:12",,1753,230,"22",,2,10,0,0,1,0,0,0,1
59,18.760,-152,5.771,"2016-02-16 00:00","1899-12-30 00:24","Gull eating a murre - gnarly",1754,230,"21",,2,10,0,0,1,0,0,0,1
59,18.841,-152,7.820,"2016-02-16 00:00","1899-12-30 00:37",,1755,230,"20",,2,10,0,0,1,0,0,0,1
59,18.894,-152,11.758,"2016-02-16 00:00","1899-12-30 01:09",,1756,230,"19",,2,10,0,0,1,0,0,0,1
59,19.034,-152,15.594,"2016-02-16 00:00","1899-12-30 01:27",,1757,230,"18",,2,15,0,0,1,0,0,0,1
59,19.131,-152,19.454,"2016-02-16 00:00","1899-12-30 01:46",,1758,230,"17",,2,15,0,0,1,0,0,0,1
59,19.238,-152,23.448,"2016-02-16 00:00","1899-12-30 02:05",,1759,230,"16",,3,20,0,0,1,0,0,0,1
59,19.372,-152,27.357,"2016-02-16 00:00","1899-12-30 02:24",,1760,230,"15",,3,20,0,0,1,0,0,0,1
59,19.522,-152,31.161,"2016-02-16 00:00","1899-12-30 02:42",,1761,230,"14",,3,20,0,0,1,0,0,0,1
59,19.644,-152,35.116,"2016-02-16 00:00","1899-12-30 03:01","Aurora!!",1762,230,"13",,3,20,0,0,1,0,0,0,1
59,19.818,-152,39.148,"2016-02-16 00:00","1899-12-30 03:20",,1763,230,"12",,20,15,0,0,1,0,0,0,1
59,19.933,-152,43.000,"2016-02-16 00:00","1899-12-30 03:38",,1764,230,"11",,2,15,0,0,1,0,0,0,1
59,20.005,-152,46.994,"2016-02-16 00:00","1899-12-30 03:56",,1765,230,"10",,2,18,0,0,1,0,0,0,1
59,20.126,-152,50.828,"2016-02-16 00:00","1899-12-30 04:22",,1766,230,"9",,2,18,0,0,1,0,0,0,1
59,20.313,-152,54.737,"2016-02-16 00:00","1899-12-30 04:40",,1767,230,"8",,2,18,0,0,1,0,0,0,1
59,20.410,-152,58.619,"2016-02-16 00:00","1899-12-30 04:57",,1768,230,"7",,3,20,0,0,1,0,0,0,1
59,20.553,-153,2.531,"2016-02-16 00:00","1899-12-30 05:18",,1769,230,"6",,3,20,0,0,1,0,0,0,1
59,20.628,-153,6.448,"2016-02-16 00:00","1899-12-30 05:37",,1770,230,"5",,3,20,0,0,1,0,0,0,1
59,20.861,-153,10.328,"2016-02-16 00:00","1899-12-30 05:55",,1771,230,"4",,3,20,0,0,1,0,0,0,1
59,20.835,-153,13.083,"2016-02-16 00:00","1899-12-30 06:18",,1772,230,"3",,3,20,0,0,1,0,0,0,1
59,20.879,-153,16.065,"2016-02-16 00:00","1899-12-30 06:33",,1773,230,"2",,3,27,0,0,1,0,0,0,1
59,21.021,-153,18.440,"2016-02-16 00:00","1899-12-30 06:43",,1774,230,"1",,2,20,0,0,1,0,0,0,1
59,8.826,-152,10.294,"2015-02-15 00:00","1899-12-30 17:11",,1775,229,"7",,0,10,0,0,0,0,0,0,1
59,34.216,-151,21.482,"2016-04-07 00:00","1899-12-30 14:06",,1776,231,"1",,2,10,1,0,0,0,0,0,1
59,34.319,-151,21.766,"2016-04-07 00:00","1899-12-30 14:23",,1777,231,"2",,2,10,0,0,0,0,0,0,1
59,34.477,-151,22.173,"2016-04-07 00:00","1899-12-30 14:33",,1778,231,"3",,2,10,0,0,0,0,0,0,1
59,34.595,-151,22.437,"2016-04-07 00:00","1899-12-30 14:43",,1779,231,"4",,2,10,0,0,0,0,0,0,1
59,34.770,-151,22.802,"2016-04-07 00:00","1899-12-30 14:52",,1780,231,"5",,2,10,0,0,0,0,0,0,1
59,34.961,-151,23.135,"2016-04-07 00:00","1899-12-30 15:00",,1781,231,"6",,2,10,0,0,0,0,0,0,1
59,35.146,-151,23.411,"2016-04-07 00:00","1899-12-30 15:19",,1782,231,"7",,2,10,0,0,0,0,0,0,1
59,35.357,-151,23.661,"2016-04-07 00:00","1899-12-30 15:28",,1783,231,"8",,2,10,1,0,0,0,0,0,1
59,35.564,-151,23.661,"2016-04-07 00:00","1899-12-30 15:37",,1784,231,"9",,2,10,0,0,0,0,0,0,1
59,35.755,-151,,"2016-04-07 00:00","1899-12-30 15:45",,1785,231,"10",,2,15,0,0,0,0,0,1,1
59,29.525,-151,38.987,"2016-04-11 00:00","1899-12-30 13:12",,1787,232,"1",,1,5,0,0,0,0,0,0,1
59,30.502,-151,38.988,"2016-04-11 00:00","1899-12-30 13:20",,1788,232,"2",,1,5,0,0,0,0,0,0,1
59,31.491,-151,38.955,"2016-04-11 00:00","1899-12-30 13:42",,1789,232,"3",,1,5,0,0,0,0,0,1,1
59,32.505,-151,38.988,"2016-04-11 00:00","1899-12-30 13:53",,1790,232,"4",,1,5,0,0,0,0,0,0,1
59,33.467,-151,38.962,"2016-04-11 00:00","1899-12-30 14:16",,1791,232,"5",,1,5,0,0,0,0,0,0,1
59,34.467,-151,39.101,"2016-04-11 00:00","1899-12-30 14:28",,1792,232,"6",,1,5,0,0,0,0,0,0,1
59,35.498,-151,38.945,"2016-04-11 00:00","1899-12-30 14:39",,1793,232,"7",,1,5,0,0,0,0,0,1,1
59,36.491,-151,39.047,"2016-04-11 00:00","1899-12-30 14:57",,1794,232,"8",,1,5,0,0,0,0,0,1,1
59,37.491,-151,39.010,"2016-04-11 00:00","1899-12-30 15:06",,1795,232,"9",,1,5,1,0,0,0,0,1,1
59,38.010,-151,39.022,"2016-04-11 00:00","1899-12-30 15:13",,1796,232,"10",,1,5,0,0,0,0,0,0,1
60,0.433,-152,33.937,"2016-04-11 00:00","1899-12-30 06:52",,1797,233,"1",,1,5,0,1,0,0,0,0,1
59,59.817,-152,32.226,"2016-04-11 00:00","1899-12-30 07:04",,1798,233,"2",,1,5,0,1,0,0,0,0,1
59,59.206,-152,30.625,"2016-04-11 00:00","1899-12-30 07:17",,1799,233,"3",,1,10,0,1,0,0,0,0,1
59,58.587,-152,28.542,"2016-04-11 00:00","1899-12-30 07:29",,1800,233,"4",,1,10,1,1,0,0,0,0,1
59,57.426,-152,25.348,"2016-04-11 00:00","1899-12-30 07:51",,1801,233,"5",,1,10,0,1,0,0,0,0,1
59,56.269,-152,22.119,"2016-04-11 00:00","1899-12-30 08:08",,1802,233,"6",,1,10,0,1,0,0,1,0,1
59,55.070,-152,18.493,"2016-04-11 00:00","1899-12-30 08:27",,1803,233,"7",,1,10,0,1,0,0,0,0,1
59,54.031,-152,15.182,"2016-04-11 00:00","1899-12-30 08:45",,1804,233,"8",,1,10,0,1,0,0,0,0,1
59,52.802,-152,12.058,"2016-04-11 00:00","1899-12-30 09:17",,1805,233,"9",,1,15,0,0,0,0,0,0,1
59,51.817,-152,8.709,"2016-04-11 00:00","1899-12-30 09:36",,1806,233,"10",,1,15,0,0,0,0,0,0,1
59,50.663,-152,5.608,"2016-04-11 00:00","1899-12-30 09:53",,1807,233,"11",,1,10,0,0,0,0,0,0,1
59,49.643,-152,2.431,"2016-04-11 00:00","1899-12-30 10:10",,1808,233,"12",,1,5,0,0,0,0,0,0,1
59,48.621,-151,59.200,"2016-04-11 00:00","1899-12-30 10:25",,1809,233,"13",,1,5,0,0,0,0,0,0,1
59,47.872,-151,57.530,"2016-04-11 00:00","1899-12-30 10:41",,1810,233,"14",,1,5,0,0,0,0,0,0,1
59,47.444,-151,56.103,"2016-04-11 00:00","1899-12-30 10:52","diving/flying",1811,233,"15",,1,5,0,0,0,1,0,0,1
59,46.822,-151,54.290,"2016-04-11 00:00","1899-12-30 11:02",,1812,233,"16",,1,5,0,0,0,0,0,0,1
59,12.660,-151,55.505,"2016-04-10 00:00","1899-12-30 07:42",,1813,234,"1",,2,20,0,0,0,0,0,0,1
59,12.345,-151,57.140,"2016-04-10 00:00","1899-12-30 08:00",,1814,234,"2",,2,20,0,0,0,0,0,1,1
59,11.793,-151,58.761,"2016-04-10 00:00","1899-12-30 08:14",,1815,234,"3",,2,25,0,0,0,0,0,0,1
59,11.390,-152,0.431,"2016-04-10 00:00","1899-12-30 08:26",,1816,234,"4",,3,25,0,0,0,0,0,0,1
59,10.503,-152,3.722,"2016-04-10 00:00","1899-12-30 08:45",,1817,234,"5",,3,25,0,0,0,0,0,0,1
59,9.745,-152,6.841,"2016-04-10 00:00","1899-12-30 09:20",,1818,234,"6",,3,20,0,0,0,0,0,0,1
59,7.900,-152,13.670,"2016-04-10 00:00","1899-12-30 09:58","ted saw whale inbetween stations. Skipping stations.",1819,234,"8",,3,30,0,0,0,0,0,0,1
59,6.184,-152,20.215,"2016-04-10 00:00","1899-12-30 10:32",,1820,234,"10",,3,25,0,0,0,0,0,0,1
59,5.292,-152,23.395,"2016-04-10 00:00","1899-12-30 10:50",,1821,234,"11",,3,25,0,0,0,0,1,0,1
59,4.467,-152,26.676,"2016-04-10 00:00","1899-12-30 11:26","1 whale spout",1822,234,"12",,3,30,0,0,0,0,1,0,1
59,2.675,-152,33.296,"2016-04-10 00:00","1899-12-30 11:59",,1823,234,"14",,4,25,0,0,0,0,0,0,1
59,0.984,-152,39.877,"2016-04-10 00:00","1899-12-30 12:31",,1824,234,"16",,4,25,0,0,0,0,0,0,1
58,59.289,-152,46.332,"2016-04-10 00:00","1899-12-30 13:04",,1825,234,"18",,5,25,0,0,0,0,0,0,1
58,57.461,-152,52.965,"2016-04-10 00:00","1899-12-30 13:39",,1826,234,"20",,5,25,0,0,0,0,0,0,1
58,55.771,-152,59.545,"2016-04-10 00:00","1899-12-30 14:11",,1827,234,"22",,5,28,0,0,0,0,0,0,1
58,54.098,-153,6.138,"2016-04-10 00:00","1899-12-30 14:44",,1828,234,"24",,4,20,0,0,0,0,0,0,1
58,53.199,-153,9.468,"2016-04-10 00:00","1899-12-30 15:05","crossed convergence line in between stations, closer to T6_24",1829,234,"25",,3,20,0,1,0,0,0,0,1
58,52.802,-153,11.111,"2016-04-10 00:00","1899-12-30 15:33",,1830,234,"26",,2,15,0,1,0,0,0,0,1
58,52.313,-153,12.702,"2016-04-10 00:00","1899-12-30 15:47",,1831,234,"27",,2,15,0,1,0,0,0,0,1
58,52.011,-153,14.274,"2016-04-10 00:00","1899-12-30 16:00",,1832,234,"28",,2,15,0,1,0,0,0,0,1
59,35.760,-151,24.217,"2016-05-12 00:00","1899-12-30 13:00",,1833,235,"10",,1,5,0,0,0,0,0,0,1
59,35.518,-151,24.002,"2016-05-12 00:00","1899-12-30 13:15",,1834,235,"9",,1,5,0,0,0,0,0,0,1
59,35.346,-151,23.705,"2016-05-12 00:00","1899-12-30 13:21",,1835,235,"8",,1,5,0,0,0,0,0,0,1
59,35.135,-151,23.387,"2016-05-12 00:00","1899-12-30 13:28",,1836,235,"7",,1,5,0,0,0,0,0,0,1
59,34.952,-151,23.095,"2016-05-12 00:00","1899-12-30 13:35",,1837,235,"6",,1,5,0,0,0,0,0,0,1
59,34.743,-151,22.759,"2016-05-12 00:00","1899-12-30 13:56",,1838,235,"5",,1,5,0,0,0,0,0,0,1
59,34.582,-151,22.428,"2016-05-12 00:00","1899-12-30 14:03",,1839,235,"4",,1,5,0,1,0,0,0,0,1
59,34.454,-151,22.110,"2016-05-12 00:00","1899-12-30 14:09",,1840,235,"3",,1,5,0,0,0,0,0,0,1
59,34.302,-151,21.789,"2016-05-12 00:00","1899-12-30 14:16",,1841,235,"2",,1,5,1,0,0,0,0,0,1
59,34.202,-151,21.435,"2016-05-12 00:00","1899-12-30 14:22","crossed convergence line",1842,235,"1",,1,5,1,1,0,0,0,0,1
59,18.748,-152,7.783,"2016-05-12 00:00","1899-12-30 16:15",,1843,236,"20",,1,15,0,0,0,0,0,0,0
59,30.469,-151,39.185,"2016-05-12 00:00","1899-12-30 18:25",,1844,237,"2",,1,15,0,0,0,0,0,0,0
59,35.775,-151,24.174,"2016-06-16 00:00","1899-12-30 11:54",,1845,238,"10",,1,5,0,0,0,0,0,0,1
59,35.544,-151,23.927,"2016-06-16 00:00","1899-12-30 12:11",,1846,238,"9",,1,5,0,0,0,0,0,0,1
59,35.364,-151,23.633,"2016-06-16 00:00","1899-12-30 12:18",,1847,238,"8",,1,5,0,0,0,0,0,0,1
59,35.158,-151,23.407,"2016-06-16 00:00","1899-12-30 12:23",,1848,238,"7",,1,5,0,0,0,0,0,0,1
59,34.929,-151,23.111,"2016-06-16 00:00","1899-12-30 12:32",,1849,238,"6",,1,5,0,0,0,0,0,0,1
59,34.758,-151,22.728,"2016-06-16 00:00","1899-12-30 12:54",,1850,238,"5",,1,5,0,0,0,0,0,0,1
59,34.502,-151,22.411,"2016-06-16 00:00","1899-12-30 13:11",,1851,238,"4",,1,5,0,0,0,0,0,0,1
59,34.471,-151,22.134,"2016-06-16 00:00","1899-12-30 13:17",,1852,238,"3",,2,10,0,0,0,0,0,0,1
59,34.308,-151,21.747,"2016-06-16 00:00","1899-12-30 13:24",,1853,238,"2",,1,5,0,0,0,0,0,0,1
59,34.194,-151,21.453,"2016-06-16 00:00","1899-12-30 13:30","Proximity of convergence. OA data on separate sheet, need to be updated",1854,238,"1",,1,5,0,0,0,0,0,0,1
59,35.764,-151,24.297,"2016-07-27 00:00","1899-12-30 10:18",,1855,240,"10",,0,2,0,0,0,0,1,0,1
59,35.549,-151,24.042,"2016-07-27 00:00","1899-12-30 10:34",,1856,240,"9",,,,0,0,0,0,1,0,1
59,35.366,-151,23.714,"2016-07-27 00:00","1899-12-30 10:42",,1857,240,"8",,,,0,0,0,0,0,0,1
59,35.155,-151,23.485,"2016-07-27 00:00","1899-12-30 10:50",,1858,240,"7",,,,0,0,0,0,0,1,1
59,34.947,-151,23.128,"2016-07-27 00:00","1899-12-30 10:57",,1859,240,"6",,,,0,0,0,0,0,0,1
59,34.740,-151,22.843,"2016-07-27 00:00","1899-12-30 11:32",,1860,240,"5",,,,0,0,0,0,0,0,1
59,34.591,-151,22.463,"2016-07-27 00:00","1899-12-30 11:37","loafing murres",1861,240,"4",,,,0,0,0,0,0,0,1
59,34.463,-151,22.173,"2016-07-27 00:00","1899-12-30 11:44",,1862,240,"3",,,,0,0,0,0,0,0,1
59,34.285,-151,21.755,"2016-07-27 00:00","1899-12-30 11:51",,1863,240,"2",,,,0,0,0,0,0,0,1
59,34.207,-151,21.484,"2016-07-27 00:00","1899-12-30 11:56",,1864,240,"1",,,,0,0,0,0,1,0,1
59,37.996,-151,38.880,"2016-07-27 00:00","1899-12-30 12:40",,1865,241,"10",,,,0,0,0,0,0,0,1
59,37.569,-151,38.989,"2016-07-27 00:00","1899-12-30 12:44",,1866,241,"9",,,,0,0,0,0,0,1,1
59,36.574,-151,39.032,"2016-07-27 00:00","1899-12-30 12:52",,1867,241,"8",,,,1,0,0,0,0,0,1
59,35.536,-151,38.996,"2016-07-27 00:00","1899-12-30 12:59",,1868,241,"7",,,,0,0,0,0,0,0,1
59,34.523,-151,39.017,"2016-07-27 00:00","1899-12-30 13:17",,1869,241,"6",,,,0,0,0,0,0,0,1
59,33.571,-151,39.000,"2016-07-27 00:00","1899-12-30 13:25",,1870,241,"5",,,,0,0,0,0,0,0,1
59,32.157,-151,39.006,"2016-07-27 00:00","1899-12-30 13:33",,1871,241,"4",,,,0,0,0,0,0,0,1
59,31.531,-151,39.030,"2016-07-27 00:00","1899-12-30 14:03",,1872,241,"3",,,,0,0,0,0,0,0,1
59,30.549,-151,38.928,"2016-07-27 00:00","1899-12-30 14:11",,1873,241,"2",,,,0,0,0,0,0,0,1
59,29.598,-151,38.987,"2016-07-27 00:00","1899-12-30 14:29",,1874,241,"1",,,,0,0,0,0,0,1,1
59,18.480,-151,59.961,"2016-08-30 00:00","1899-12-30 07:42","Tide Rip",1875,243,"24",,1,15,1,0,0,0,0,0,1
59,18.613,-152,1.986,"2016-08-30 00:00","1899-12-30 07:55","Tide Rip",1876,243,"23",,1,18,1,0,0,0,0,0,1
59,18.594,-152,3.875,"2016-08-30 00:00","1899-12-30 08:11",,1877,243,"22",,1,18,1,0,0,0,0,0,1
59,18.731,-152,5.901,"2016-08-30 00:00","1899-12-30 08:22",,1878,243,"21",,1,18,0,0,0,0,0,0,1
59,18.776,-152,7.883,"2016-08-30 00:00","1899-12-30 08:36","Convergence Zone",1879,243,"20",,1,18,1,0,0,0,0,0,1
59,18.895,-152,11.716,"2016-08-30 00:00","1899-12-30 09:05",,1880,243,"19",,5,15,0,0,0,0,0,0,1
59,19.024,-152,15.510,"2016-08-30 00:00","1899-12-30 09:24",,1881,243,"18",,1,18,0,0,0,0,0,0,1
59,19.021,-152,19.648,"2016-08-30 00:00","1899-12-30 09:44",,1882,243,"17",,1,18,0,0,0,0,0,0,1
59,19.066,-152,23.500,"2016-08-30 00:00","1899-12-30 10:04",,1883,243,"16",,0,20,0,0,0,0,0,0,1
59,19.323,-152,27.047,"2016-08-30 00:00","1899-12-30 10:28",,1884,243,"15",,2,20,0,0,0,0,0,0,1
59,19.476,-152,30.932,"2016-08-30 00:00","1899-12-30 10:48",,1885,243,"14",,3,20,0,0,0,0,0,0,1
59,19.623,-152,35.157,"2016-08-30 00:00","1899-12-30 11:10",,1886,243,"13",,3,20,0,0,0,0,0,0,1
59,19.810,-152,39.136,"2016-08-30 00:00","1899-12-30 11:28",,1887,243,"12",,3,20,0,0,0,0,0,0,1
59,19.912,-152,43.161,"2016-08-30 00:00","1899-12-30 11:47",,1888,243,"11",,3,20,0,0,0,0,0,0,1
59,20.003,-152,46.908,"2016-08-30 00:00","1899-12-30 12:04",,1889,243,"10",,3,20,0,0,0,0,0,0,1
59,20.173,-152,50.871,"2016-08-30 00:00","1899-12-30 12:45",,1890,243,"9",,3,20,0,0,0,0,0,0,1
59,20.287,-152,54.827,"2016-08-30 00:00","1899-12-30 13:02",,1891,243,"8",,3,20,0,0,0,0,0,0,1
59,20.380,-152,58.384,"2016-08-30 00:00","1899-12-30 13:21","MR: latmin from 23.88",1892,243,"7",,3,20,0,0,0,0,0,0,1
59,20.521,-153,2.520,"2016-08-30 00:00","1899-12-30 13:40",,1893,243,"6",,2,18,0,0,0,0,0,0,1
59,20.603,-153,6.330,"2016-08-30 00:00","1899-12-30 14:04",,1894,243,"5",,2,15,0,0,0,0,0,0,1
59,20.784,-153,10.197,"2016-08-30 00:00","1899-12-30 14:28",,1895,243,"4",,2,15,0,0,0,0,0,0,1
59,20.729,-153,14.232,"2016-08-30 00:00","1899-12-30 14:57","MR: fixed Lat-Min",1896,243,"3",,1,10,0,0,0,0,0,0,1
59,20.858,-153,16.131,"2016-08-30 00:00","1899-12-30 15:11",,1897,243,"2",,1,8,0,0,0,0,0,0,1
59,20.979,-153,17.975,"2016-08-30 00:00","1899-12-30 15:26",,1898,243,"1",,1,5,0,0,0,0,0,0,1
60,0.397,-152,34.042,"2016-08-29 00:00","1899-12-30 08:07",,1899,244,"1",,0,0,0,0,0,0,0,0,1
59,59.738,-152,32.294,"2016-08-29 00:00","1899-12-30 08:30","Crossed convergence zone in between stations",1900,244,"2",,0,0,1,0,0,0,0,0,1
59,59.228,-152,30.623,"2016-08-29 00:00","1899-12-30 08:46",,1901,244,"3",,0,0,0,0,0,0,0,0,1
59,58.882,-152,29.069,"2016-08-29 00:00","1899-12-30 09:03",,1902,244,"4",,0,0,0,0,0,0,0,0,1
59,57.520,-152,25.538,"2016-08-29 00:00","1899-12-30 09:36",,1903,244,"5",,0,0,0,0,0,0,0,0,1
59,56.347,-152,22.359,"2016-08-29 00:00","1899-12-30 10:01",,1904,244,"6",,0,5,0,0,0,0,0,0,1
59,55.194,-152,18.755,"2016-08-29 00:00","1899-12-30 10:28",,1905,244,"7",,0,5,0,0,0,0,0,0,1
59,53.955,-152,15.164,"2016-08-29 00:00","1899-12-30 11:06","Lots of HOPN,NOFU,SOSH around here",1906,244,"8",,0,0,0,0,0,0,0,0,1
59,52.702,-152,12.236,"2016-08-29 00:00","1899-12-30 12:05","Lots of HOPN,NOFU,SOSH around here",1907,244,"9",,0,5,0,0,0,0,0,0,1
59,51.850,-152,8.608,"2016-08-29 00:00","1899-12-30 12:40",,1908,244,"10",,0,5,0,0,0,0,0,0,1
59,50.705,-152,5.443,"2016-08-29 00:00","1899-12-30 13:14",,1909,244,"11",,0,5,0,0,0,0,0,0,1
59,49.630,-152,2.368,"2016-08-29 00:00","1899-12-30 13:41",,1910,244,"12",,0,5,0,0,0,0,0,0,1
59,48.612,-151,59.255,"2016-08-29 00:00","1899-12-30 14:06",,1911,244,"13",,0,5,0,0,0,0,0,0,1
59,47.908,-151,57.352,"2016-08-29 00:00","1899-12-30 14:33",,1912,244,"14",,1,15,1,0,0,0,0,0,1
59,47.436,-151,56.101,"2016-08-29 00:00","1899-12-30 14:48",,1913,244,"15",,1,15,1,0,0,0,0,0,1
59,46.828,-151,54.248,"2016-08-29 00:00","1899-12-30 15:06",,1914,244,"16",,1,15,1,0,0,1,0,1,1
59,46.291,-151,52.952,"2016-08-29 00:00","1899-12-30 15:19",,1915,244,"17",,1,10,0,0,0,0,0,0,1
58,51.896,-153,14.346,"2016-08-31 00:00","1899-12-30 07:40",,1916,245,"28",,0,0,0,0,0,0,0,0,0
58,52.306,-153,12.711,"2016-08-31 00:00","1899-12-30 07:56",,1917,245,"27",,0,0,0,0,0,0,0,0,0
58,52.797,-153,10.993,"2016-08-31 00:00","1899-12-30 08:14",,1918,245,"26",,0,0,0,0,0,0,0,0,0
58,53.178,-153,9.352,"2016-08-31 00:00","1899-12-30 08:32",,1919,245,"25",,0,0,0,0,0,0,0,0,1
58,54.130,-153,6.147,"2016-08-31 00:00","1899-12-30 09:18",,1920,245,"24",,0,0,0,0,0,0,0,0,1
58,54.897,-153,2.787,"2016-08-31 00:00","1899-12-30 09:41",,1921,245,"23",,0,0,0,0,0,0,0,0,1
58,55.811,-152,59.505,"2016-08-31 00:00","1899-12-30 10:06",,1922,245,"22",,0,0,0,0,0,0,0,0,1
58,56.680,-152,56.339,"2016-08-31 00:00","1899-12-30 10:29",,1923,245,"21",,0,0,0,0,0,0,0,0,1
58,57.472,-152,52.968,"2016-08-31 00:00","1899-12-30 10:58",,1924,245,"20",,1,5,0,0,0,0,0,0,1
58,58.360,-152,49.628,"2016-08-31 00:00","1899-12-30 11:24",,1925,245,"19",,1,0,0,0,0,0,0,0,1
58,59.263,-152,46.403,"2016-08-31 00:00","1899-12-30 11:53",,1926,245,"18",,1,5,0,0,0,0,0,0,1
59,0.143,-152,43.240,"2016-08-31 00:00","1899-12-30 12:29",,1927,245,"17",,1,10,0,0,0,0,0,0,1
59,1.020,-152,39.939,"2016-08-31 00:00","1899-12-30 12:58",,1928,245,"16",,1,10,0,0,0,0,0,0,1
